Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2016-03-03,10400,10545,10400,10520,572,,,,,,,
2016-03-04,10540,10550,10540,10540,25,,,,,,,
2016-03-07,10545,10545,10465,10515,308662,,,,,,,
2016-03-08,10525,10525,10325,10465,336969,,,,,,,
2016-03-09,10320,10360,10250,10360,316169,,,,,,,
2016-03-10,10425,10480,10370,10480,310932,,,,,,,
2016-03-11,10285,10555,10275,10525,313108,,,,,,,
2016-03-14,10675,10760,10635,10690,328154,,,,,,,
2016-03-15,10620,10705,10620,10675,304729,,,,,,,
2016-03-16,10470,10600,10470,10525,312529,,,,,,,
2016-03-17,10640,10690,10405,10455,298098,,,,,,,
2016-03-18,10550,10550,10300,10365,323277,,,,,,,
2016-03-21,10435,10445,10325,10345,320985,,,,,,,
2016-03-22,10550,10595,10495,10495,306185,,,,,,,
2016-03-23,10545,10595,10510,10520,307607,,,,,,,
2016-03-24,10505,10505,10435,10495,335721,,,,,,,
2016-03-25,9915,10535,9915,10535,311005,,,,,,,
2016-03-28,10580,10670,10530,10580,320521,,,,,,,
2016-03-29,10450,10650,10450,10650,321366,,,,,,,
2016-03-30,10555,10615,10495,10495,321033,,,,,,,
2016-03-31,10995,10995,10470,10470,318498,,,,,,,
2016-04-01,10350,10350,10055,10085,6118,,,,,,,
2016-04-04,10015,10095,10015,10020,409,,,,,,,
2016-04-05,9970,9970,9790,9790,684,,,,,,,
2016-04-06,9800,9820,9755,9760,1707,,,,,,,
2016-04-07,9740,9860,9740,9815,833,,,,,,,
2016-04-08,9705,9920,9655,9865,1400,,,,,,,
2016-04-11,9750,9750,9650,9750,306252,,,,,,,
2016-04-12,9760,9925,9760,9915,318594,,,,,,,
2016-04-14,10310,10505,10310,10505,324346,,,,,,,
2016-04-15,10450,10550,10440,10440,312676,,,,,,,
2016-04-18,10230,10245,10125,10125,287299,,,,,,,
2016-04-19,10385,10570,10385,10570,329759,,,,,,,
2016-04-20,10660,10660,10490,10490,299299,,,,,,,
2016-04-21,10640,10775,10640,10770,311739,,,,,,,
2016-04-22,10775,10915,10740,10910,322015,,,,,,,
2016-04-25,11200,11200,10830,10865,302239,,,,,,,
2016-04-26,10825,10835,10700,10820,319179,,,,,,,
2016-04-27,10765,10805,10690,10745,316711,,,,,,,
2016-04-28,10890,10905,10205,10385,309837,,,,,,,
2016-04-29,10385,10385,10250,10380,251057,,,,,,,
2016-05-02,10210,10210,9970,10025,291770,,,,,,,
