Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2016-07-01,10100,10170,10100,10125,256,,,,,,,
2016-07-04,10360,10360,10315,10315,1113,,,,,,,
2016-07-05,10265,10275,10250,10250,63,,,,,,,
2016-07-06,10060,10075,10005,10060,333,,,,,,,
2016-07-07,9885,9885,9810,9815,4060,,,,,,,
2016-07-08,9875,9955,9860,9910,216,,,,,,,
2016-07-11,10035,10045,10005,10010,58,,,,,,,
2016-07-12,10230,10240,10190,10230,29,,,,,,,
2016-07-13,10270,10365,10270,10300,105,,,,,,,
2016-07-14,10310,10310,10310,10310,10,,,,,,,
2016-07-15,10360,10370,10360,10360,132,,,,,,,
2016-07-18,10340,10385,10305,10370,19,,,,,,,
2016-07-19,10450,10450,10340,10340,55,,,,,,,
2016-07-20,10295,10295,10235,10235,287,,,,,,,
2016-07-21,10255,10330,10255,10305,178,,,,,,,
2016-07-22,10325,10325,10310,10310,21,,,,,,,
2016-07-25,10295,10330,10295,10330,366,,,,,,,
2016-07-26,10360,10400,10340,10355,164,,,,,,,
2016-07-27,10345,10380,10260,10360,273,,,,,,,
2016-07-28,10360,10420,10360,10375,108,,,,,,,
2016-07-29,10320,10320,10260,10270,80,,,,,,,
2016-08-01,10320,10400,10320,10375,461,,,,,,,
2016-08-02,10275,10295,10205,10290,649,,,,,,,
2016-08-03,10165,10180,10130,10180,776,,,,,,,
2016-08-04,10160,10165,10140,10150,32,,,,,,,
2016-08-05,10190,10190,10150,10190,61,,,,,,,
2016-08-08,10210,10265,10210,10240,1713,,,,,,,
2016-08-09,10285,10285,10280,10280,122,,,,,,,
2016-08-10,10395,10395,10315,10355,66,,,,,,,
2016-08-11,10355,10445,10355,10445,22,,,,,,,
2016-08-12,10445,10500,10445,10500,69,,,,,,,
2016-08-16,10380,10480,10380,10390,271,,,,,,,
2016-08-17,10390,10480,10390,10470,94,,,,,,,
2016-08-18,10435,10470,10340,10470,509,,,,,,,
2016-08-19,10480,10625,10480,10625,90,,,,,,,
2016-08-22,10485,10530,10435,10505,97,,,,,,,
2016-08-23,10485,10485,10465,10470,335,,,,,,,
2016-08-24,10470,10580,10470,10580,190,,,,,,,
2016-08-25,10570,10570,10535,10535,329,,,,,,,
2016-08-26,10495,10510,10470,10470,15,,,,,,,
2016-08-29,10570,10570,10545,10545,11,,,,,,,
2016-08-30,10315,10435,10315,10410,218,,,,,,,
2016-08-31,10460,10460,10420,10420,50,,,,,,,
2016-09-01,10405,10555,10405,10495,105,,,,,,,
2016-09-02,10515,10515,10480,10480,6,,,,,,,
2016-09-05,10645,10645,10590,10610,70,,,,,,,
2016-09-06,10560,10570,10515,10570,79,,,,,,,
2016-09-07,10510,10515,10495,10495,23,,,,,,,
2016-09-08,10555,10560,10550,10560,357,,,,,,,
2016-09-09,10565,10630,10565,10630,100,,,,,,,
2016-09-12,10630,10630,10450,10510,5204,,,,,,,
2016-09-13,10460,10460,10410,10410,121,,,,,,,
2016-09-19,10410,10410,10275,10275,537,,,,,,,
2016-09-20,10395,10395,10375,10375,112,,,,,,,
2016-09-21,10280,10370,10250,10370,495,,,,,,,
2016-09-22,10265,10335,10265,10320,20429,,,,,,,
2016-09-23,10445,10555,10445,10450,437,,,,,,,
2016-09-26,10510,10510,10475,10505,116,,,,,,,
2016-09-27,10395,10415,10345,10355,5441,,,,,,,
2016-09-28,10235,10235,10195,10195,487,,,,,,,
2016-09-29,10290,10345,9930,9930,235,,,,,,,
2016-09-30,10310,10360,10305,10355,662,,,,,,,
2016-10-04,10400,10400,10360,10400,160,,,,,,,
2016-10-05,10505,10630,10505,10630,761,,,,,,,
2016-10-06,10545,10545,10485,10515,7,,,,,,,
2016-10-07,10460,10500,10460,10500,16,,,,,,,
2016-10-10,10500,10520,10480,10480,15,,,,,,,
2016-10-11,10555,10555,10550,10550,200,,,,,,,
