Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2018-07-24,22765,22830,22660,22805,317,,,,,,,
2018-07-25,22890,22890,22720,22750,511,,,,,,,
2018-07-26,22820,22930,22820,22865,5,,,,,,,
2018-07-27,22910,22910,22895,22895,5,,,,,,,
2018-07-30,22895,22895,22890,22890,5,,,,,,,
2018-07-31,22880,22955,22870,22955,508,,,,,,,
2018-08-01,23040,23105,23040,23065,26,,,,,,,
2018-08-02,22950,22985,22585,22645,40,,,,,,,
2018-08-03,22755,22880,22755,22880,5,,,,,,,
2018-08-06,22965,22970,22845,22845,5,,,,,,,
2018-08-07,22885,23005,22885,23005,5,,,,,,,
2018-08-08,23075,23075,23005,23005,5,,,,,,,
2018-08-09,23015,23020,22960,22990,5,,,,,,,
2018-08-10,22955,22955,22800,22830,106,,,,,,,
2018-08-13,22595,22675,22355,22400,1265,,,,,,,
2018-08-14,22540,22615,22520,22615,6,,,,,,,
2018-08-16,22245,22420,22190,22400,155,,,,,,,
2018-08-17,22435,22495,22435,22470,5,,,,,,,
2018-08-20,22575,22575,22475,22475,5,,,,,,,
2018-08-21,22490,22665,22490,22665,1006,,,,,,,
2018-08-22,22710,22775,22705,22745,8,,,,,,,
2018-08-23,22790,22805,22680,22805,44005,,,,,,,
2018-08-24,22755,22910,22700,22910,107,,,,,,,
2018-08-27,23000,23000,22945,22995,7,,,,,,,
2018-08-28,23025,23060,22920,22920,42,,,,,,,
2018-08-29,23070,23090,23040,23075,7,,,,,,,
2018-08-30,23100,23180,23065,23105,7,,,,,,,
2018-08-31,23005,23230,23005,23230,65,,,,,,,
2018-09-03,23150,23150,23035,23065,6,,,,,,,
2018-09-04,23090,23160,23065,23160,5,,,,,,,
2018-09-05,23100,23135,22920,22920,10,,,,,,,
2018-09-06,22780,22885,22770,22770,46,,,,,,,
2018-09-07,22760,22795,22655,22795,6,,,,,,,
2018-09-10,22810,22865,22810,22860,5,,,,,,,
2018-09-11,22900,22900,22805,22825,5,,,,,,,
2018-09-12,22865,22865,22720,22815,5,,,,,,,
2018-09-13,22860,22885,22845,22885,5,,,,,,,
2018-09-14,23075,23170,23075,23170,7,,,,,,,
2018-09-17,23110,23110,22990,23025,5,,,,,,,
2018-09-18,22905,23085,22905,23080,59955,,,,,,,
2018-09-19,23190,23190,23010,23060,9348,,,,,,,
2018-09-20,23090,23325,23065,23170,27932,,,,,,,
2018-09-21,23335,23355,23255,23325,44302,,,,,,,
2018-09-27,23395,23580,23330,23535,16586,,,,,,,
2018-09-28,23555,23555,23455,23475,30341,,,,,,,
2018-10-01,23545,23545,23370,23425,35626,,,,,,,
2018-10-02,23445,23445,23135,23135,4142,,,,,,,
2018-10-04,23100,23100,22750,22785,1703,,,,,,,
2018-10-05,22675,23910,22620,22760,468713,,,,,,,
