Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2007-10-10,22305,24255,21545,22200,2291384,,,,,,,
2007-10-11,22370,22650,22035,22650,1798814,,,,,,,
2007-10-12,23250,23280,22110,22335,1535970,,,,,,,
2007-10-15,22400,23240,22400,23240,551377,,,,,,,
2007-10-16,23300,24135,23240,23720,1247240,,,,,,,
2007-10-17,23300,23400,22400,22690,1337272,,,,,,,
2007-10-18,23150,24450,23150,23695,1303113,,,,,,,
2007-10-19,23695,24350,23695,23950,518136,,,,,,,
2007-10-22,22600,23150,22300,22860,891319,,,,,,,
2007-10-23,23170,23185,22645,22865,476867,,,,,,,
2007-10-24,23515,23800,23080,23100,487163,,,,,,,
2007-10-25,23200,23560,22795,23050,457035,,,,,,,
2007-10-26,23050,23370,22845,22935,469663,,,,,,,
2007-10-29,23200,23800,23005,23790,503380,,,,,,,
2007-10-30,23990,24000,23510,23800,313405,,,,,,,
2007-10-31,23770,23860,23275,23565,360653,,,,,,,
2007-11-01,23600,23815,23500,23750,403271,,,,,,,
2007-11-02,23000,23080,22775,22885,406225,,,,,,,
2007-11-05,22880,22885,21700,21780,471920,,,,,,,
2007-11-06,21005,21680,20900,21390,468578,,,,,,,
2007-11-07,21890,22110,21520,21605,209549,,,,,,,
2007-11-08,21330,21330,20520,20700,300115,,,,,,,
2007-11-09,20600,21105,20300,21085,331255,,,,,,,
2007-11-12,20200,20355,19400,19535,337746,,,,,,,
2007-11-13,19600,20055,18905,19355,298154,,,,,,,
2007-11-14,20350,20845,20000,20845,390877,,,,,,,
2007-11-15,20780,21000,20485,20500,140424,,,,,,,
2007-11-16,20000,20005,19495,19890,195320,,,,,,,
2007-11-19,20200,20200,19350,19410,148308,,,,,,,
2007-11-20,19000,19395,18600,19390,170751,,,,,,,
2007-11-21,19700,19780,19195,19200,107798,,,,,,,
2007-11-22,18500,19370,18400,19100,112165,,,,,,,
2007-11-23,19000,19300,18500,18910,114735,,,,,,,
2007-11-26,19410,19990,19240,19960,622330,,,,,,,
2007-11-27,19490,19680,18985,19450,155568,,,,,,,
2007-11-28,20000,20000,19125,19450,173465,,,,,,,
2007-11-29,20000,20445,19840,20280,239100,,,,,,,
2007-11-30,20300,20580,20090,20450,218941,,,,,,,
2007-12-03,20440,20690,20105,20200,99013,,,,,,,
2007-12-04,19650,20410,19650,20150,41363,,,,,,,
2007-12-05,20300,20450,20000,20450,47267,,,,,,,
2007-12-06,21000,21270,20900,20955,180514,,,,,,,
2007-12-07,21050,21260,20950,20950,242508,,,,,,,
2007-12-10,20640,20690,20220,20350,63006,,,,,,,
2007-12-11,20500,20600,20340,20400,29880,,,,,,,
