Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2013-10-17,30225,30390,30200,30280,951,,,,,,,
2013-10-18,30310,30395,30310,30395,423,,,,,,,
2013-10-21,30500,30500,30390,30400,567,,,,,,,
2013-10-22,30330,30410,30320,30400,426,,,,,,,
2013-10-23,30495,30495,30205,30205,32,,,,,,,
2013-10-24,30170,30170,30170,30170,1,,,,,,,
2013-10-25,30215,30215,30045,30120,298,,,,,,,
2013-10-28,30290,30320,30280,30280,930,,,,,,,
2013-10-29,30210,30375,30210,30320,823,,,,,,,
2013-10-30,30340,30420,30290,30410,391,,,,,,,
2013-10-31,30310,30310,30130,30130,513,,,,,,,
2013-11-01,30210,30210,30150,30165,428,,,,,,,
2013-11-04,30100,30145,30080,30090,622,,,,,,,
2013-11-05,30075,30075,29890,29895,1001,,,,,,,
2013-11-06,29970,29970,29885,29905,480,,,,,,,
2013-11-07,29915,29915,29760,29780,661,,,,,,,
2013-11-08,29620,29675,29610,29615,638,,,,,,,
2013-11-11,29560,29560,29510,29510,8,,,,,,,
2013-11-12,29725,29725,29725,29725,0,,,,,,,
2013-11-13,29620,29620,29400,29405,549,,,,,,,
2013-11-14,29375,29560,29375,29490,10433,,,,,,,
2013-11-15,29790,29845,29765,29835,426,,,,,,,
2013-11-18,29885,29945,29885,29945,7,,,,,,,
2013-11-19,30080,30160,30075,30080,1641,,,,,,,
2013-11-20,29990,30025,29890,29920,942,,,,,,,
2013-11-21,29790,29800,29595,29595,3010,,,,,,,
2013-11-22,29720,29845,29665,29750,1204,,,,,,,
2013-11-25,29935,29935,29935,29935,0,,,,,,,
2013-11-26,29890,30000,29865,29950,477,,,,,,,
2013-11-27,29900,30040,29895,30025,801,,,,,,,
2013-11-28,30180,30275,30180,30240,243,,,,,,,
2013-11-29,30255,30265,30200,30235,480,,,,,,,
2013-12-02,30310,30310,30090,30100,944,,,,,,,
2013-12-03,29910,29915,29885,29885,940,,,,,,,
2013-12-04,29800,29800,29665,29665,985,,,,,,,
2013-12-05,29600,29645,29500,29595,915,,,,,,,
2013-12-06,29680,29680,29680,29680,610,4,-0.05,,,,,
2013-12-09,29750,29750,29750,29750,0,,,,,,,
2013-12-10,29760,29760,29705,29710,5,,,,,,,
2013-12-11,29745,29790,29495,29495,38,,,,,,,
2013-12-12,29370,29425,29350,29350,20,,,,,,,
2013-12-13,29220,29355,29220,29325,15,,,,,,,
2013-12-16,29345,29345,29265,29265,5,,,,,,,
2013-12-17,29435,29540,29385,29385,17,,,,,,,
2013-12-18,29475,29510,29475,29495,15,,,,,,,
2013-12-19,29740,29760,29540,29540,16,,,,,,,
2013-12-20,29600,29600,29575,29575,36,,,,,,,
2013-12-23,29700,29745,29700,29725,15,,,,,,,
2013-12-24,29820,29820,29820,29820,0,,,,,,,
2013-12-26,29875,29875,29785,29785,108,,,,,,,
