Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2018-03-30,31690,31720,31560,31560,358489,,,,,,,
2018-04-02,31555,31735,31415,31435,101721,,,,,,,
2018-04-03,31170,31360,31060,31360,759265,,,,,,,
2018-04-04,31415,31415,30845,30890,125083,,,,,,,
2018-04-05,31185,31460,31065,31325,52453,,,,,,,
2018-04-06,31015,31235,31015,31175,211134,,,,,,,
2018-04-09,31135,31430,31135,31380,61146,,,,,,,
2018-04-10,31290,31510,31000,31430,66512,,,,,,,
2018-04-11,31425,31535,31285,31315,51523,,,,,,,
2018-04-12,31440,31500,31310,31310,51102,,,,,,,
2018-04-13,31400,31560,31380,31505,170728,,,,,,,
2018-04-16,31695,31695,31455,31540,51078,,,,,,,
2018-04-17,31570,31660,31445,31495,131025,,,,,,,
2018-04-18,31725,31960,31685,31865,118528,,,,,,,
2018-04-19,31995,32085,31895,32020,53534,,,,,,,
2018-04-20,31860,31950,31790,31800,69243,,,,,,,
2018-04-23,31770,31855,31695,31795,51007,,,,,,,
2018-04-24,31880,31880,31475,31620,61816,,,,,,,
2018-04-25,31405,31450,31255,31415,51834,,,,,,,
2018-04-26,31550,31930,31505,31810,131310,,,,,,,
2018-04-27,32180,32320,31995,32105,79270,,,,,,,
2018-04-30,32265,32305,32140,32285,51034,,,,,,,
2018-05-02,32235,32250,32020,32060,51178,,,,,,,
2018-05-03,31990,32065,31860,31940,51168,,,,,,,
2018-05-04,31990,32035,31720,31720,64587,,,,,,,
2018-05-08,31885,31930,31575,31575,53127,,,,,,,
2018-05-09,31570,31620,31295,31480,168120,,,,,,,
2018-05-10,31670,31725,31555,31690,54502,,,,,,,
2018-05-11,31860,31995,31820,31890,59325,,,,,,,
2018-05-14,31970,31975,31755,31810,51012,,,,,,,
2018-05-15,31845,31845,31480,31535,51003,,,,,,,
2018-05-16,31405,31695,31385,31640,55001,,,,,,,
2018-05-17,31720,31820,31495,31495,51011,,,,,,,
2018-05-18,31605,31610,31495,31595,52785,,,,,,,
2018-05-21,31680,31750,31385,31670,52205,,,,,,,
2018-05-23,31660,31895,31620,31865,64800,,,,,,,
2018-05-24,31970,31970,31685,31780,70533,,,,,,,
2018-05-25,31630,31900,31610,31825,53364,,,,,,,
2018-05-28,31915,32000,31880,31955,520622,,,,,,,
2018-05-29,31910,31950,31650,31670,377612,,,,,,,
2018-05-30,31535,31535,30795,30975,597079,,,,,,,
