Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2017-04-20,10170,10170,10130,10165,114205,,,,,,,
2017-04-21,10090,10090,10090,10090,1,,,,,,,
2017-04-24,9915,9915,9900,9900,2,,,,,,,
2017-04-25,9995,9995,9995,9995,1,,,,,,,
2017-04-26,9830,9830,9790,9825,65526,,,,,,,
2017-04-27,9895,9895,9895,9895,1,,,,,,,
2017-04-28,9895,9925,9895,9915,141,,,,,,,
2017-05-02,9820,9825,9805,9825,2347,,,,,,,
2017-05-04,9830,9860,9830,9860,144,,,,,,,
2017-05-08,9775,9775,9735,9770,175561,,,,,,,
2017-05-10,9655,9690,9655,9685,4018,,,,,,,
2017-05-11,9635,9650,9635,9650,11,,,,,,,
2017-05-12,9665,9670,9645,9670,62551,,,,,,,
2017-05-15,9730,9750,9725,9725,2706,,,,,,,
2017-05-16,9715,9745,9705,9735,87443,,,,,,,
2017-05-17,9850,9850,9800,9825,201716,,,,,,,
2017-05-18,9995,10005,9965,9985,62388,,,,,,,
2017-05-19,10020,10050,10010,10010,31369,,,,,,,
2017-05-22,10045,10045,10010,10030,106112,,,,,,,
2017-05-23,10075,10100,10050,10100,219211,,,,,,,
2017-05-24,9975,9985,9950,9980,237223,,,,,,,
2017-05-25,10045,10045,10005,10025,214563,,,,,,,
2017-05-26,10055,10055,10030,10030,264600,,,,,,,
2017-05-29,10045,10045,10025,10045,92762,,,,,,,
2017-05-30,10075,10085,10050,10085,91180,,,,,,,
2017-05-31,10135,10135,10105,10130,95227,,,,,,,
2017-06-01,10160,10175,10145,10160,64791,,,,,,,
2017-06-02,10155,10155,10150,10150,360,,,,,,,
2017-06-05,10200,10365,10200,10315,94444,,,,,,,
2017-06-07,10320,10345,10315,10315,129014,,,,,,,
2017-06-08,10410,10410,10255,10275,61998,,,,,,,
2017-06-09,10270,10305,10250,10250,61357,,,,,,,
2017-06-12,10220,10225,10205,10205,61994,,,,,,,
2017-06-13,10210,10210,10195,10195,61021,,,,,,,
2017-06-14,10220,10220,10200,10215,150018,,,,,,,
2017-06-15,10465,10465,10400,10450,85371,,,,,,,
2017-06-16,10450,10450,10365,10380,63147,,,,,,,
2017-06-19,10450,10450,10410,10430,62539,,,,,,,
2017-06-20,10455,10455,10390,10420,61057,,,,,,,
2017-06-21,10505,10545,10495,10535,79654,,,,,,,
2017-06-22,10545,10565,10540,10565,62617,,,,,,,
2017-06-23,10545,10570,10530,10545,78962,,,,,,,
2017-06-26,10570,10570,10530,10530,79575,,,,,,,
2017-06-27,10595,10630,10580,10630,79128,,,,,,,
2017-06-28,10435,10445,10355,10355,111834,,,,,,,
2017-06-29,10315,10360,10315,10345,81493,,,,,,,
2017-06-30,10260,10260,10185,10200,79714,,,,,,,
2017-07-03,10000,10145,10000,10130,51430,,,,,,,
2017-07-04,10100,10105,10100,10105,228,,,,,,,
2017-07-05,10115,10115,10115,10115,4,,,,,,,
2017-07-06,10125,10145,10120,10120,235917,,,,,,,
2017-07-07,9985,9985,9945,9965,86738,,,,,,,
2017-07-10,9905,9905,9905,9905,10,,,,,,,
2017-07-11,9925,9930,9920,9920,631,,,,,,,
2017-07-12,9970,9985,9950,9985,5620,,,,,,,
2017-07-13,10235,10235,10050,10095,1385,,,,,,,
2017-07-14,9935,9990,9935,9990,51052,,,,,,,
2017-07-17,9980,10010,9980,9980,5907,,,,,,,
2017-07-18,10095,10095,10035,10050,151327,,,,,,,
2017-07-19,10050,10180,10050,10165,38151,,,,,,,
2017-07-20,10180,10185,10165,10165,35,,,,,,,
2017-07-21,10485,10485,10205,10230,3721,,,,,,,
2017-07-24,10275,10295,10275,10285,2825,,,,,,,
2017-07-25,10225,10245,10200,10215,149579,,,,,,,
2017-07-26,9970,10005,9970,10005,1163,,,,,,,
2017-07-27,10090,10090,10075,10085,1338,,,,,,,
2017-07-28,10040,10040,10040,10040,501,,,,,,,
2017-07-31,10075,10115,10075,10100,1060,,,,,,,
2017-08-01,10055,10055,10025,10045,804,,,,,,,
2017-08-02,10180,10180,10155,10155,599,,,,,,,
2017-08-03,10200,10230,10195,10230,1915,,,,,,,
2017-08-04,10350,10375,10335,10345,6460,,,,,,,
2017-08-07,10195,10230,10180,10230,3523,,,,,,,
2017-08-08,10225,10250,10225,10245,403,,,,,,,
2017-08-09,10220,10240,10215,10215,1480,,,,,,,
2017-08-10,10270,10280,10255,10255,776,,,,,,,
2017-08-11,10415,10415,10385,10385,2107,,,,,,,
2017-08-14,10360,10360,10335,10335,4940,,,,,,,
2017-08-16,10215,10240,10215,10240,5343,,,,,,,
2017-08-17,10310,10345,10305,10305,6740,,,,,,,
2017-08-18,10435,10435,10395,10400,9149,,,,,,,
2017-08-21,10420,10440,10415,10440,2343,,,,,,,
2017-08-22,10470,10475,10440,10440,1275,,,,,,,
2017-08-23,10415,10420,10405,10420,38,,,,,,,
2017-08-24,10505,10520,10495,10510,605,,,,,,,
2017-08-25,10480,10490,10475,10480,874,,,,,,,
2017-08-28,10525,10540,10525,10540,8031,,,,,,,
2017-08-29,10620,10620,10590,10605,1769,,,,,,,
2017-08-30,10595,10595,10560,10560,224,,,,,,,
2017-08-31,10415,10565,10415,10555,3226,,,,,,,
2017-09-01,10610,10630,10610,10625,6768,,,,,,,
2017-09-04,10620,10620,10495,10515,1399,,,,,,,
2017-09-05,10525,10565,10525,10550,4967,,,,,,,
2017-09-06,10760,10780,10740,10780,2073,,,,,,,
2017-09-07,10705,10740,10705,10730,3883,,,,,,,
2017-09-08,10830,10890,10825,10890,1605,,,,,,,
2017-09-11,10930,10930,10705,10730,4991,,,,,,,
2017-09-12,10630,10630,10600,10600,1185,,,,,,,
2017-09-13,10525,10540,10505,10535,1364,,,,,,,
2017-09-14,10475,10475,10470,10470,87,,,,,,,
2017-09-15,10495,10495,10495,10495,30,,,,,,,
2017-09-18,10340,10470,10340,10455,656,,,,,,,
2017-09-19,10415,10415,10410,10410,11,,,,,,,
2017-09-20,10240,10380,10240,10380,402,,,,,,,
2017-09-21,10320,10330,10305,10325,1121,,,,,,,
2017-09-22,10370,10400,10370,10380,32,,,,,,,
2017-09-25,10380,10405,10380,10395,261,,,,,,,
2017-09-26,10450,10475,10450,10450,286,,,,,,,
2017-09-27,10430,10445,10425,10435,253,,,,,,,
2017-09-28,10225,10225,10110,10110,841,,,,,,,
2017-09-29,10180,10180,10150,10160,421,,,,,,,
2017-10-10,10095,10095,10070,10070,1028,,,,,,,
2017-10-11,10110,10110,10090,10105,1339,,,,,,,
2017-10-12,10125,10170,10125,10170,3609,,,,,,,
2017-10-13,10205,10220,10190,10210,2288,,,,,,,
2017-10-16,10315,10335,10315,10330,4876,,,,,,,
2017-10-17,10300,10300,10285,10285,1487,,,,,,,
2017-10-18,10025,10325,10025,10305,1124,,,,,,,
2017-10-19,10175,10195,10175,10190,1813,,,,,,,
2017-10-20,10245,10250,10130,10145,1765,,,,,,,
2017-10-23,10060,10080,10040,10080,4983,,,,,,,
2017-10-24,10115,10115,10080,10080,349,,,,,,,
2017-10-25,9980,9990,9970,9980,3259,,,,,,,
2017-10-26,9935,9970,9925,9930,1667,,,,,,,
2017-10-27,9865,9865,9845,9845,805,,,,,,,
2017-10-30,9985,9985,9960,9975,1504,,,,,,,
2017-10-31,10105,10110,10080,10110,1230,,,,,,,
2017-11-01,10095,10095,10075,10075,3445,,,,,,,
2017-11-02,10165,10200,10165,10190,1404,,,,,,,
2017-11-03,10255,10265,10245,10260,709,,,,,,,
2017-11-06,10255,10280,10255,10275,595,,,,,,,
2017-11-07,10345,10350,10320,10345,197,,,,,,,
2017-11-08,10410,10410,10370,10400,132,,,,,,,
2017-11-09,10325,10350,10305,10325,1289,,,,,,,
2017-11-10,10280,10290,10235,10235,736,,,,,,,
2017-11-13,10080,10110,10060,10110,10371,,,,,,,
2017-11-14,10090,10100,10075,10095,17,,,,,,,
2017-11-15,10190,10225,10185,10220,8670,,,,,,,
2017-11-16,10310,10320,10275,10275,3275,,,,,,,
2017-11-17,10210,10260,10200,10240,2239,,,,,,,
2017-11-20,10300,10370,10300,10360,9663,,,,,,,
2017-11-21,10295,10305,10285,10305,798,,,,,,,
2017-11-22,10330,10355,10330,10335,1449,,,,,,,
2017-11-23,10360,10380,10360,10370,2082,,,,,,,
2017-11-24,10375,10375,10345,10350,119,,,,,,,
