Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2014-02-20,23530,23625,23455,23550,377,,,,,,,
2014-02-21,23550,23670,23515,23670,30140,,,,,,,
2014-02-24,23630,23695,23520,23575,125,,,,,,,
2014-02-25,23685,23815,23665,23815,118,,,,,,,
2014-02-26,23775,23885,23750,23885,76,,,,,,,
2014-02-27,23825,23910,23765,23910,126,,,,,,,
2014-02-28,23895,24025,23870,23950,170,,,,,,,
2014-03-03,23840,23840,23665,23800,256,,,,,,,
2014-03-04,23670,23795,23670,23745,136,,,,,,,
2014-03-05,23800,23920,23800,23820,115,,,,,,,
2014-03-06,23825,23900,23805,23895,107,,,,,,,
2014-03-07,23930,23930,23755,23830,132,,,,,,,
2014-03-10,23820,23820,23580,23610,151,,,,,,,
2014-03-11,23610,23810,23590,23800,177,,,,,,,
2014-03-12,23730,23730,23500,23505,291,,,,,,,
2014-03-13,23570,23815,23570,23810,130,,,,,,,
2014-03-14,23575,23695,23500,23555,236,,,,,,,
2014-03-17,23555,23665,23515,23660,502,,,,,,,
2014-03-18,23695,23700,23695,23700,3068,,,,,,,
2014-03-19,23805,23880,23770,23860,3116,,,,,,,
2014-03-20,23795,23795,23535,23620,279,,,,,,,
2014-03-21,23645,23675,23590,23610,122,,,,,,,
2014-03-24,23670,23830,23670,23780,70,,,,,,,
2014-03-25,23745,23905,23725,23880,54,,,,,,,
2014-03-26,23990,24040,23980,24020,153,,,,,,,
2014-03-27,24045,24075,23890,24075,134,,,,,,,
2014-03-28,24010,24145,23975,24095,129,,,,,,,
2014-03-31,24095,24110,23990,24110,127,,,,,,,
2014-04-01,24055,24175,23950,24175,61,,,,,,,
2014-04-02,24190,24190,24030,24110,153,,,,,,,
2014-04-03,24095,24115,23940,23940,71,,,,,,,
2014-04-04,24020,24155,24020,24085,103,,,,,,,
2014-04-07,24040,24145,24040,24095,246,,,,,,,
2014-04-08,24060,24265,24060,24230,86,,,,,,,
2014-04-09,24355,24545,24355,24520,420,,,,,,,
2014-04-10,24610,24655,24555,24600,148,,,,,,,
2014-04-11,24450,24535,24375,24530,1035,,,,,,,
2014-04-14,24430,24575,24430,24575,424,,,,,,,
2014-04-15,24580,24675,24475,24520,235,,,,,,,
2014-04-16,24455,24525,24420,24490,39,,,,,,,
2014-04-17,24495,24570,24425,24460,92,,,,,,,
2014-04-18,24580,24640,24580,24620,25,,,,,,,
2014-04-21,24570,24570,24470,24470,23,,,,,,,
2014-04-22,24515,24515,24360,24485,33,,,,,,,
2014-04-23,24450,24485,24325,24410,75,,,,,,,
2014-04-24,24470,24470,24275,24375,16,,,,,,,
2014-04-25,24335,24350,24035,24085,118,,,,,,,
2014-04-28,24015,24105,24015,24025,17,,,,,,,
2014-04-29,24125,24125,24065,24105,326,,,,,,,
2014-04-30,24185,24230,24140,24230,12,,,,,,,
2014-05-02,24205,24240,24110,24240,68,,,,,,,
2014-05-07,24275,24275,23840,23890,65,,,,,,,
2014-05-08,23925,23925,23775,23870,100,,,,,,,
2014-05-09,23800,24020,23800,24020,54,,,,,,,
2014-05-12,24045,24045,23770,23850,219,,,,,,,
2014-05-13,23935,23995,23805,23975,69,,,,,,,
2014-05-14,24020,24270,24020,24270,89,,,,,,,
2014-05-15,24255,24330,24255,24260,72,,,,,,,
2014-05-16,24260,24280,24125,24280,9,,,,,,,
2014-05-19,24325,24355,24280,24325,12,,,,,,,
2014-05-20,24425,24425,24175,24225,42,,,,,,,
2014-05-21,24145,24225,24115,24165,86,,,,,,,
2014-05-22,24265,24265,24165,24265,57,,,,,,,
2014-05-23,24350,24365,24305,24305,708,,,,,,,
2014-05-26,24405,24445,24300,24330,432,,,,,,,
2014-05-27,24415,24415,24055,24200,412,,,,,,,
2014-05-28,24085,24295,24085,24285,92,,,,,,,
2014-05-29,24290,24290,24100,24100,115,,,,,,,
2014-05-30,24060,24060,23900,23980,47,,,,,,,
2014-06-02,23885,23925,23800,23925,131,,,,,,,
2014-06-03,23805,23805,23670,23785,67,,,,,,,
2014-06-05,23670,23670,23575,23660,45,,,,,,,
2014-06-09,23710,24010,23710,23915,43,,,,,,,
2014-06-10,23965,24000,23940,24000,31,,,,,,,
2014-06-11,24040,24105,24040,24105,97,,,,,,,
2014-06-12,24005,24025,23925,24025,400,,,,,,,
2014-06-13,23915,23915,23860,23900,70,,,,,,,
2014-06-16,23905,23905,23905,23905,0,,,,,,,
2014-06-17,23955,23980,23950,23980,135,,,,,,,
2014-06-18,24020,24020,23855,23905,10,,,,,,,
2014-06-19,23960,24135,23960,24125,707,,,,,,,
2014-06-20,24140,24140,23820,23875,735,,,,,,,
2014-06-23,23865,23930,23825,23910,62,,,,,,,
2014-06-24,23875,24095,23830,24070,75,,,,,,,
2014-06-25,24075,24075,23915,23995,30,,,,,,,
2014-06-26,24060,24145,24060,24145,6,,,,,,,
2014-06-27,24190,24245,24090,24230,200,,,,,,,
2014-06-30,24280,24330,24250,24330,4631,,,,,,,
