Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2011-07-18,13440,13440,13395,13420,6638,,,,,,,
2011-07-19,13400,13400,13350,13350,55,,,,,,,
2011-07-20,13455,13570,13455,13530,24,,,,,,,
2011-07-21,13485,13570,13485,13570,658,,,,,,,
2011-07-22,13710,13765,13710,13765,41,,,,,,,
2011-07-25,13615,13615,13605,13605,564,,,,,,,
2011-07-26,13610,13620,13605,13620,270,,,,,,,
2011-07-27,13600,13600,13580,13590,143,,,,,,,
2011-07-28,13325,13345,13300,13345,630,,,,,,,
2011-07-29,13295,13295,13255,13290,79,,,,,,,
2011-08-01,13295,13395,13295,13395,823,,,,,,,
2011-08-02,13150,13150,13100,13145,1448,,,,,,,
2011-08-03,12805,12805,12745,12805,461,,,,,,,
2011-08-04,12915,12915,12860,12910,1051,,,,,,,
2011-08-05,12340,12340,12210,12285,1247,,,,,,,
2011-08-08,11975,12075,11975,12045,298,,,,,,,
2011-08-09,11345,11365,11150,11365,807,,,,,,,
2011-08-10,11950,12060,11950,11950,429,,,,,,,
2011-08-11,11560,11710,11475,11710,385,,,,,,,
2011-08-12,12000,12000,11860,11870,11,,,,,,,
2011-08-16,12285,12285,12185,12240,60,,,,,,,
2011-08-17,12155,12170,12095,12170,83,,,,,,,
2011-08-18,12175,12175,12080,12090,66,,,,,,,
2011-08-19,11640,11640,11590,11615,48,,,,,,,
2011-08-22,11460,11540,11445,11485,405,,,,,,,
2011-08-23,11515,11605,11515,11605,477,,,,,,,
2011-08-24,11795,11830,11720,11775,522,,,,,,,
2011-08-25,11985,11995,11920,11950,69,,,,,,,
2011-08-26,11870,11930,11870,11870,3013,,,,,,,
2011-08-29,11990,12120,11990,12120,3078,,,,,,,
2011-08-30,12300,12370,12300,12340,56,,,,,,,
2011-08-31,12330,12335,12330,12335,215,,,,,,,
2011-09-01,12420,12480,12420,12425,195,,,,,,,
2011-09-02,12315,12315,12265,12265,219,,,,,,,
2011-09-05,11925,11925,11885,11900,36,,,,,,,
2011-09-06,11685,11715,11675,11675,589,,,,,,,
2011-09-07,11920,11995,11920,11960,657,,,,,,,
2011-09-08,12305,12305,12225,12225,18,,,,,,,
2011-09-09,12130,12200,12130,12160,82,,,,,,,
2011-09-14,12010,12010,11865,11865,375,,,,,,,
2011-09-15,12130,12205,12100,12100,1117,,,,,,,
2011-09-16,12370,12440,12370,12425,140,,,,,,,
2011-09-19,12300,12350,12300,12300,876,,,,,,,
2011-09-20,12260,12295,12210,12275,1169,,,,,,,
2011-09-21,12290,12390,12290,12355,824,,,,,,,
2011-09-22,11935,11935,11820,11835,601,,,,,,,
2011-09-23,11595,11640,11470,11580,212,,,,,,,
2011-09-26,11645,11645,11540,11540,59,,,,,,,
