Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2016-07-01,10100,10110,10065,10065,77,,,,,,,
2016-07-04,10145,10145,10125,10125,53,,,,,,,
2016-07-05,10105,10105,10105,10105,4,,,,,,,
2016-07-06,10190,10190,10115,10190,25027,,,,,,,
2016-07-07,10225,10225,10100,10145,17,,,,,,,
2016-07-08,10135,10150,10135,10150,16,,,,,,,
2016-07-11,10255,10280,10255,10270,1034,,,,,,,
2016-07-12,10310,10330,10290,10290,132,,,,,,,
2016-07-13,10340,10345,10310,10310,69,,,,,,,
2016-07-14,10310,10325,10245,10320,582,,,,,,,
2016-07-15,10315,10320,10220,10320,429,,,,,,,
2016-07-18,10320,10390,10320,10390,12,,,,,,,
2016-07-19,10370,10380,10350,10350,17,,,,,,,
2016-07-20,10390,10410,10390,10390,18,,,,,,,
2016-07-21,10405,10455,10405,10405,349,,,,,,,
2016-07-22,10375,10375,10335,10335,58,,,,,,,
2016-07-25,10335,10395,10335,10390,14,,,,,,,
2016-07-26,10390,10390,10335,10340,109,,,,,,,
2016-07-27,10360,10360,10320,10320,51,,,,,,,
2016-07-28,10245,10265,10230,10230,72,,,,,,,
2016-07-29,10220,10220,10170,10175,82,,,,,,,
2016-08-01,10130,10145,10045,10105,325,,,,,,,
2016-08-02,10075,10085,10065,10070,30,,,,,,,
2016-08-03,10055,10060,9995,10025,86,,,,,,,
2016-08-04,10040,10040,10040,10040,0,,,,,,,
2016-08-05,10065,10070,9985,10055,283,,,,,,,
2016-08-08,10090,10200,10090,10145,68,,,,,,,
2016-08-09,10140,10140,10100,10100,66,,,,,,,
2016-08-10,10055,10055,9980,9985,428,,,,,,,
2016-08-11,10015,10015,9985,9985,42,,,,,,,
2016-08-12,10110,10120,10090,10120,82,,,,,,,
2016-08-16,10090,10090,10050,10075,251,,,,,,,
2016-08-17,10075,10075,10040,10050,207,,,,,,,
2016-08-18,10075,10105,10075,10105,60,,,,,,,
2016-08-19,10195,10260,10195,10255,104,,,,,,,
2016-08-22,10180,10295,10180,10290,516,,,,,,,
2016-08-23,10210,10250,10200,10200,449,,,,,,,
2016-08-24,10285,10285,10220,10220,220,,,,,,,
2016-08-25,10210,10220,10180,10180,338,,,,,,,
2016-08-26,10140,10155,10080,10135,545,,,,,,,
2016-08-29,10175,10215,10175,10215,5962,,,,,,,
2016-08-30,10195,10215,10165,10205,710,,,,,,,
2016-08-31,10130,10180,10130,10180,5,,,,,,,
2016-09-01,10135,10190,10085,10190,431,,,,,,,
2016-09-02,10160,10165,10130,10130,217,,,,,,,
2016-09-05,10150,10150,10090,10090,445,,,,,,,
2016-09-06,10055,10055,10055,10055,2,,,,,,,
