Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2021-05-25,10085,10195,10030,10195,1080373,,,,,,,
2021-05-26,10215,10260,10130,10165,266532,,,,,,,
2021-05-27,10260,10280,10090,10260,182325,,,,,,,
2021-05-28,10325,10355,10260,10270,81022,,,,,,,
2021-05-31,10300,10340,10170,10225,151562,,,,,,,
2021-06-01,10250,10290,10175,10290,44887,,,,,,,
2021-06-02,10375,10430,10320,10395,84509,,,,,,,
2021-06-03,10410,10410,10315,10380,73704,,,,,,,
2021-06-04,10320,10390,10280,10360,50413,,,,,,,
2021-06-07,10485,10510,10345,10495,114253,,,,,,,
2021-06-08,10510,10510,10350,10395,169120,,,,,,,
2021-06-09,10400,10420,10255,10275,271979,,,,,,,
2021-06-10,10275,10360,10200,10340,59137,,,,,,,
2021-06-11,10390,10465,10340,10460,130810,,,,,,,
2021-06-14,10610,10725,10385,10460,213860,,,,,,,
2021-06-15,10470,10640,10340,10365,231127,,,,,,,
2021-06-16,10350,10380,10300,10360,107768,,,,,,,
2021-06-17,10325,10360,10280,10340,46649,,,,,,,
2021-06-18,10595,10595,10350,10455,52072,,,,,,,
2021-06-21,10375,10390,10275,10305,81489,,,,,,,
2021-06-22,10330,10405,10325,10340,88031,,,,,,,
2021-06-23,10440,10440,10355,10385,134416,,,,,,,
2021-06-24,10385,10500,10375,10415,770265,,,,,,,
2021-06-25,10500,10500,10370,10415,122200,,,,,,,
2021-06-28,10420,10420,10295,10335,56721,,,,,,,
2021-06-29,10335,10430,10335,10380,256563,,,,,,,
2021-06-30,10385,10415,10365,10415,154754,,,,,,,
2021-07-01,10435,10435,10305,10305,57640,,,,,,,
2021-07-02,10380,10380,10280,10300,102879,,,,,,,
2021-07-05,10300,10335,10280,10315,135727,,,,,,,
2021-07-06,10315,10385,10315,10350,36742,,,,,,,
2021-07-07,10380,10380,10250,10320,35942,,,,,,,
2021-07-08,10320,10330,10115,10165,86365,,,,,,,
2021-07-09,10035,10155,9900,10150,506500,,,,,,,
2021-07-12,10195,10255,10145,10220,275288,,,,,,,
2021-07-13,10270,10555,10270,10540,119940,,,,,,,
2021-07-14,10550,10715,10475,10695,105571,,,,,,,
2021-07-15,10765,10880,10700,10820,268562,,,,,,,
2021-07-16,10845,10890,10715,10800,71092,,,,,,,
2021-07-19,10715,10910,10675,10910,94227,,,,,,,
2021-07-20,10740,10855,10630,10810,114976,,,,,,,
2021-07-21,10955,10955,10815,10920,94257,,,,,,,
2021-07-22,10990,10995,10870,10900,118039,,,,,,,
2021-07-23,10905,10975,10855,10950,58660,,,,,,,
2021-07-26,10950,10995,10860,10870,88249,,,,,,,
2021-07-27,10960,11000,10820,10930,107952,,,,,,,
2021-07-28,10880,10930,10700,10860,78877,,,,,,,
2021-07-29,10950,11000,10915,10945,78006,,,,,,,
2021-07-30,10960,10965,10715,10780,94256,,,,,,,
2021-08-02,10780,10805,10595,10695,72908,,,,,,,
2021-08-03,10695,10795,10635,10655,58332,,,,,,,
2021-08-04,10720,10720,10590,10710,40156,,,,,,,
2021-08-05,10715,10845,10710,10845,71591,,,,,,,
2021-08-06,10870,10950,10840,10870,37890,,,,,,,
2021-08-09,10840,11190,10790,11125,234360,,,,,,,
2021-08-10,11185,11220,11020,11130,84377,,,,,,,
2021-08-11,11130,11240,11065,11155,63162,,,,,,,
2021-08-12,11220,11505,11180,11500,196848,,,,,,,
2021-08-13,11510,11575,11210,11410,175854,,,,,,,
2021-08-17,11330,11330,10780,10800,208632,,,,,,,
2021-08-18,10570,10980,10565,10970,110773,,,,,,,
2021-08-19,10855,10970,10650,10695,129465,,,,,,,
2021-08-20,10750,10820,10425,10500,83848,,,,,,,
2021-08-23,10615,10820,10470,10730,81337,,,,,,,
2021-08-24,10840,10865,10555,10720,45305,,,,,,,
2021-08-25,10780,11000,10720,11000,77184,,,,,,,
2021-08-26,11030,11070,10920,11020,85596,,,,,,,
2021-08-27,10975,11170,10910,11125,60303,,,,,,,
2021-08-30,11210,11240,11115,11170,89629,,,,,,,
2021-08-31,11220,11395,11130,11390,101078,,,,,,,
2021-09-01,11360,11390,11205,11250,33926,,,,,,,
2021-09-02,11230,11230,10995,11080,111438,,,,,,,
2021-09-03,11080,11180,11045,11180,100962,,,,,,,
2021-09-06,11185,11410,11185,11360,134522,,,,,,,
2021-09-07,11360,11620,11360,11560,163859,,,,,,,
2021-09-08,11610,11650,11520,11595,200365,,,,,,,
2021-09-09,11725,11785,11535,11645,202335,,,,,,,
2021-09-10,11660,11820,11635,11790,97292,,,,,,,
2021-09-13,11750,12180,11745,12045,274287,,,,,,,
2021-09-14,12075,12280,12000,12245,255552,,,,,,,
2021-09-15,12285,12340,12135,12310,206164,,,,,,,
2021-09-16,12320,12505,12310,12505,282450,,,,,,,
2021-09-17,12420,12420,12210,12315,280843,,,,,,,
2021-09-23,12120,12350,12100,12295,151132,,,,,,,
2021-09-24,12495,12595,12355,12460,387645,,,,,,,
2021-09-27,12460,12705,12415,12705,529966,,,,,,,
2021-09-28,12750,12780,12530,12630,1002104,,,,,,,
2021-09-29,12230,12590,12145,12540,371918,,,,,,,
2021-09-30,12470,12610,12435,12540,206675,,,,,,,
2021-10-01,12425,12485,12150,12160,201773,,,,,,,
2021-10-05,11980,12195,11830,12065,148043,,,,,,,
2021-10-06,12225,12250,11475,11595,411394,,,,,,,
