Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2011-09-23,22085,22220,21645,21645,8060,,,,,,,
2011-09-26,21615,21615,21050,21205,8021,,,,,,,
2011-09-27,21890,22275,21890,22260,2000,,,,,,,
2011-09-28,22430,22430,22195,22195,2800,,,,,,,
2011-09-29,22045,22720,22045,22705,3015,,,,,,,
2011-09-30,22580,22760,22580,22760,3000,,,,,,,
2011-10-04,21745,22000,21745,22000,2,,,,,,,
2011-10-05,21665,21665,21665,21665,1,,,,,,,
2011-10-06,22255,22255,22255,22255,1,,,,,,,
2011-10-07,22870,22870,22870,22870,1,,,,,,,
2011-10-10,22955,22955,22955,22955,1,,,,,,,
2011-10-11,23340,23340,23340,23340,1,,,,,,,
2011-10-12,23395,23395,23395,23395,1,,,,,,,
2011-10-13,23600,23610,23595,23610,3,,,,,,,
2011-10-14,23740,23740,23565,23565,5001,,,,,,,
2011-10-17,24035,24035,24035,24035,1,,,,,,,
2011-10-18,23640,23640,23640,23640,1,,,,,,,
2011-10-19,23845,23845,23845,23845,1,,,,,,,
2011-10-20,23295,23295,23295,23295,0,,,,,,,
2011-10-21,23660,23660,23660,23660,1,,,,,,,
2011-10-24,24375,24375,24375,24375,1,,,,,,,
2011-10-25,24285,24285,24285,24285,1,,,,,,,
2011-10-26,24340,24340,24340,24340,1,,,,,,,
2011-10-27,24480,24720,24480,24720,2,,,,,,,
2011-10-28,25115,25115,24875,24875,2000,,,,,,,
2011-10-31,24660,24660,24660,24660,1000,,,,,,,
2011-11-01,24470,24470,24470,24470,1000,,,,,,,
2011-11-02,24395,24415,24395,24415,1001,,,,,,,
2011-11-03,24005,24005,24005,24005,1001,,,,,,,
2011-11-04,24520,24690,24520,24690,1006,,,,,,,
2011-11-07,24575,24575,24575,24575,1,,,,,,,
2011-11-08,24365,24365,24365,24365,1,,,,,,,
2011-11-09,24375,24375,24375,24375,0,,,,,,,
2011-11-10,23510,23510,23510,23510,1000,,,,,,,
2011-11-11,23790,23790,23790,23790,1,,,,,,,
2011-11-14,24265,24265,24265,24265,1000,,,,,,,
2011-11-15,24065,24065,24065,24065,1000,,,,,,,
2011-11-16,23795,23795,23795,23795,1,,,,,,,
2011-11-17,24070,24070,24070,24070,1,,,,,,,
2011-11-18,23660,23660,23660,23660,1,,,,,,,
2011-11-21,23380,23380,23380,23380,1000,,,,,,,
2011-11-22,23465,23465,23465,23465,1,,,,,,,
2011-11-23,22970,22970,22970,22970,1,,,,,,,
2011-11-24,23105,23105,23105,23105,1,,,,,,,
2011-11-25,22960,22960,22960,22960,1000,,,,,,,
2011-11-28,23495,23495,23490,23490,1001,,,,,,,
2011-11-29,23970,23970,23970,23970,1,,,,,,,
2011-11-30,23905,23905,23905,23905,1,,,,,,,
2011-12-01,24820,24820,24820,24820,1,,,,,,,
2011-12-02,24740,24740,24740,24740,1,,,,,,,
2011-12-05,24825,24825,24825,24825,1,,,,,,,
2011-12-06,24550,24550,24550,24550,1,,,,,,,
2011-12-07,24840,24840,24840,24840,1,,,,,,,
2011-12-08,24810,24810,24810,24810,1,,,,,,,
2011-12-09,24305,24305,24305,24305,1,,,,,,,
2011-12-12,24530,24530,24530,24530,1000,,,,,,,
2011-12-13,24240,24240,24240,24240,1,,,,,,,
2011-12-14,24095,24095,24095,24095,0,,,,,,,
2011-12-15,23645,23645,23645,23645,1,,,,,,,
2011-12-16,23905,23905,23905,23905,1,,,,,,,
2011-12-19,23120,23120,23120,23120,1,,,,,,,
2011-12-20,23290,23290,23290,23290,1,,,,,,,
2011-12-21,23975,23975,23975,23975,1,,,,,,,
2011-12-22,24005,24005,24005,24005,1,,,,,,,
2011-12-23,24225,24225,24225,24225,1,,,,,,,
2011-12-26,24190,24190,24190,24190,1,,,,,,,
2011-12-27,24025,24025,24025,24025,1,,,,,,,
2011-12-28,24070,24070,24070,24070,1,,,,,,,
2011-12-29,24150,24150,24150,24150,1,,,,,,,
2012-01-02,24020,24035,24020,24035,1001,,,,,,,
2012-01-03,24450,24580,24450,24580,1001,,,,,,,
2012-01-04,24505,24505,24505,24505,1,,,,,,,
2012-01-05,24450,24450,24450,24450,1,,,,,,,
2012-01-06,23950,24080,23950,24080,2,,,,,,,
2012-01-09,23895,23895,23895,23895,1,,,,,,,
2012-01-10,24255,24255,24255,24255,1,,,,,,,
2012-01-11,24095,24095,24095,24095,1,,,,,,,
2012-01-12,24065,24285,24065,24285,2,,,,,,,
2012-01-13,24450,24450,24450,24450,1,,,,,,,
2012-01-16,24110,24110,24110,24110,1,,,,,,,
2012-01-17,24675,24675,24675,24675,1,,,,,,,
2012-01-18,24660,24660,24660,24660,1,,,,,,,
2012-01-19,25065,25065,25065,25065,1,,,,,,,
2012-01-20,25485,25485,25485,25485,1,,,,,,,
