Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2021-07-06,10005,10045,9990,10035,70319,,,,,,,
2021-07-07,10010,10010,9945,9960,7378,,,,,,,
2021-07-08,9995,9995,9845,9845,2216,,,,,,,
2021-07-09,9765,9765,9660,9750,3129,,,,,,,
2021-07-12,9810,9820,9770,9805,4381,,,,,,,
2021-07-13,9875,9915,9855,9910,5164,,,,,,,
2021-07-14,9910,9910,9815,9885,4523,,,,,,,
2021-07-15,9905,9945,9850,9945,5134,,,,,,,
2021-07-16,9900,9900,9850,9885,4177,,,,,,,
2021-07-19,9810,9815,9755,9780,4375,,,,,,,
2021-07-20,9685,9770,9685,9765,104390,,,,,,,
2021-07-21,9790,9830,9725,9730,128077,,,,,,,
2021-07-22,9790,9835,9750,9810,3311,,,,,,,
2021-07-23,9885,9885,9800,9825,3932,,,,,,,
2021-07-26,9830,9830,9730,9730,6286,,,,,,,
2021-07-27,9825,9825,9760,9770,2251,,,,,,,
2021-07-28,9740,9785,9670,9760,3499,,,,,,,
2021-07-29,9810,9810,9750,9785,3378,,,,,,,
2021-07-30,9735,9735,9635,9635,2307,,,,,,,
2021-08-02,9665,9745,9620,9745,2588,,,,,,,
2021-08-03,9790,9810,9755,9805,1074,,,,,,,
2021-08-04,9840,9935,9810,9935,2501,,,,,,,
2021-08-05,9940,9970,9895,9895,2927,,,,,,,
2021-08-06,9940,9945,9885,9935,1673,,,,,,,
2021-08-09,9900,9925,9860,9905,19004,,,,,,,
2021-08-10,9900,9925,9870,9920,1182,,,,,,,
2021-08-11,9900,9915,9795,9825,3420,,,,,,,
2021-08-12,9795,9840,9755,9765,2332,,,,,,,
2021-08-13,9755,9760,9585,9660,1511,,,,,,,
2021-08-17,9660,9670,9540,9560,1811,,,,,,,
2021-08-18,9545,9645,9500,9615,1247,,,,,,,
2021-08-19,9580,9585,9440,9440,1466,,,,,,,
2021-08-20,9405,9480,9285,9350,1639,,,,,,,
2021-08-23,9365,9460,9335,9390,4272,,,,,,,
2021-08-24,9460,9540,9430,9505,3507,,,,,,,
2021-08-25,9570,9570,9450,9520,4041,,,,,,,
2021-08-26,9500,9530,9410,9430,1968,,,,,,,
2021-08-27,9375,9425,9320,9410,1315,,,,,,,
2021-08-30,9510,9510,9420,9455,1538,,,,,,,
2021-08-31,9510,9645,9430,9645,10856,,,,,,,
2021-09-01,9640,9670,9585,9635,1791,,,,,,,
2021-09-02,9615,9615,9495,9515,1392,,,,,,,
2021-09-03,9545,9640,9545,9640,1288,,,,,,,
2021-09-06,9650,9695,9615,9680,1511,,,,,,,
2021-09-07,9720,9720,9610,9640,2617,,,,,,,
2021-09-08,9605,9635,9550,9590,2439,,,,,,,
2021-09-09,9545,9580,9425,9435,1853,,,,,,,
2021-09-10,9475,9495,9400,9475,1920,,,,,,,
2021-09-13,9430,9505,9410,9480,1434,,,,,,,
2021-09-14,9510,9565,9510,9525,1442,,,,,,,
2021-09-15,9520,9535,9465,9520,1156,,,,,,,
2021-09-16,9460,9470,9390,9415,1164,,,,,,,
2021-09-17,9405,9485,9405,9475,1094,,,,,,,
2021-09-23,9450,9495,9365,9490,1216,,,,,,,
2021-09-24,9555,9555,9435,9455,1262,,,,,,,
2021-09-27,9450,9525,9450,9455,11083,,,,,,,
2021-09-28,9465,9465,9370,9375,1320,,,,,,,
2021-09-29,9195,9305,9185,9280,1286,,,,,,,
