Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2012-11-12,16195,16225,16075,16200,6956,,,,,,,
2012-11-13,16170,16180,16050,16105,7497,,,,,,,
2012-11-14,18450,18450,16100,16120,1189,,,,,,,
2012-11-15,16015,16015,15950,16005,3996,,,,,,,
2012-11-16,16000,16000,15950,15950,11,,,,,,,
2012-11-19,15995,15995,15995,15995,0,,,,,,,
2012-11-20,16145,16145,16145,16145,10,,,,,,,
2012-11-21,16145,16145,16145,16145,0,,,,,,,
2012-11-22,16330,16330,16330,16330,1,,,,,,,
2012-11-23,16430,16430,16430,16430,280,,,,,,,
2012-11-26,16440,16440,16410,16410,784,,,,,,,
2012-11-27,16495,16610,16495,16610,1176,,,,,,,
2012-11-28,16530,16530,16530,16530,0,,,,,,,
2012-11-29,16640,16640,16640,16640,0,,,,,,,
2012-11-30,16660,16755,16660,16740,3840,,,,,,,
2012-12-03,16740,16740,16740,16740,0,,,,,,,
2012-12-04,16715,16715,16710,16710,2,,,,,,,
2012-12-05,16755,16790,16755,16790,1978,,,,,,,
2012-12-06,16805,16855,16805,16855,2688,,,,,,,
2012-12-07,16880,17065,16880,17055,5125,,,,,,,
2012-12-10,17055,17055,17055,17055,0,,,,,,,
2012-12-11,17055,17055,17055,17055,2,,,,,,,
2012-12-12,17155,17155,17155,17155,0,,,,,,,
2012-12-13,17285,17285,17285,17285,1,,,,,,,
2012-12-14,17395,17430,17395,17430,225,,,,,,,
2012-12-17,17275,17275,17275,17275,0,,,,,,,
2012-12-18,17295,17295,17295,17295,0,,,,,,,
2012-12-20,17330,17330,17330,17330,0,,,,,,,
2012-12-21,17165,17165,17165,17165,0,,,,,,,
2012-12-24,17165,17165,17165,17165,0,,,,,,,
2012-12-26,17295,17295,17215,17215,58,,,,,,,
2012-12-27,17260,17310,17260,17310,58,,,,,,,
2012-12-28,17510,17515,17510,17515,50,,,,,,,
2013-01-02,17630,17765,17620,17750,4059,,,,,,,
2013-01-03,17690,17690,17690,17690,0,,,,,,,
2013-01-04,17545,17595,17480,17480,301,,,,,,,
2013-01-07,17530,17530,17530,17530,1,,,,,,,
2013-01-08,17425,17425,17425,17425,0,,,,,,,
2013-01-09,17340,17340,17340,17340,0,,,,,,,
2013-01-10,17440,17440,17440,17440,0,,,,,,,
2013-01-11,17385,17385,17385,17385,0,,,,,,,
2013-01-14,17320,17320,17320,17320,1,,,,,,,
2013-01-15,17500,17500,17500,17500,3,,,,,,,
2013-01-16,17240,17240,17240,17240,0,,,,,,,
2013-01-17,17195,17195,17195,17195,0,,,,,,,
2013-01-18,17235,17235,17235,17235,0,,,,,,,
2013-01-21,17235,17235,17235,17235,0,,,,,,,
2013-01-22,17340,17340,17340,17340,0,,,,,,,
2013-01-23,17305,17305,17305,17305,0,,,,,,,
2013-01-24,17130,17130,17130,17130,0,,,,,,,
2013-01-25,16930,16930,16930,16930,0,,,,,,,
2013-01-28,16810,16810,16810,16810,0,,,,,,,
2013-01-29,16985,16985,16985,16985,1,,,,,,,
2013-01-30,17040,17040,17040,17040,0,,,,,,,
2013-01-31,17055,17055,17055,17055,5,,,,,,,
2013-02-01,17200,17200,16935,17095,179,,,,,,,
2013-02-04,17145,17145,17015,17025,144,,,,,,,
2013-02-05,16885,16885,16865,16865,4,,,,,,,
2013-02-06,16900,16900,16850,16850,935,,,,,,,
2013-02-07,16845,16845,16845,16845,0,,,,,,,
2013-02-08,17025,17025,17025,17025,0,,,,,,,
2013-02-12,17025,17025,17025,17025,0,,,,,,,
2013-02-13,17290,17290,17290,17290,0,,,,,,,
2013-02-14,17365,17365,17365,17365,17,,,,,,,
2013-02-15,17365,17365,17365,17365,0,,,,,,,
2013-02-18,17365,17365,17365,17365,0,,,,,,,
2013-02-19,17365,17365,17365,17365,0,,,,,,,
2013-02-20,17760,17760,17760,17760,0,,,,,,,
2013-02-21,17750,17750,17750,17750,0,,,,,,,
2013-02-22,17750,17750,17750,17750,0,,,,,,,
2013-02-25,17695,17695,17695,17695,10,,,,,,,
2013-02-26,17580,17580,17580,17580,0,,,,,,,
2013-02-27,17615,17615,17595,17595,520,,,,,,,
2013-02-28,17900,17900,17720,17775,1178,,,,,,,
2013-03-04,17790,17790,17645,17665,1127,,,,,,,
2013-03-05,17835,17845,17690,17690,1735,,,,,,,
2013-03-06,17820,17820,17710,17750,1685,,,,,,,
2013-03-07,17560,17580,17515,17570,1585,,,,,,,
2013-03-08,17480,17525,17465,17525,1766,,,,,,,
2013-03-11,17420,17525,17340,17490,1712,,,,,,,
2013-03-12,17470,17475,17320,17350,2013,,,,,,,
2013-03-13,17370,17440,17310,17440,2272,,,,,,,
2013-03-14,17375,17395,17205,17390,1443,,,,,,,
2013-03-15,17700,17700,17240,17240,2032,,,,,,,
2013-03-18,17060,17160,17045,17045,1830,,,,,,,
2013-03-19,17300,17300,17090,17160,1630,,,,,,,
2013-03-20,17300,17300,16995,16995,2110,,,,,,,
2013-03-21,17060,17060,16900,16900,1911,,,,,,,
2013-03-22,16775,16955,16775,16870,2058,,,,,,,
2013-03-25,17000,17165,17000,17165,4097,,,,,,,
2013-03-26,17300,17325,17265,17275,1633,,,,,,,
2013-03-27,17450,17450,17200,17335,1510,,,,,,,
2013-03-28,17325,17325,17270,17325,669,,,,,,,
2013-03-29,17500,17505,17430,17460,1912,,,,,,,
2013-04-01,17355,17370,17345,17360,1606,,,,,,,
2013-04-02,17270,17270,17270,17270,0,,,,,,,
2013-04-03,17280,17280,17160,17230,734,,,,,,,
2013-04-04,17000,17020,16980,16995,1670,,,,,,,
2013-04-05,16735,16735,16640,16690,1186,,,,,,,
2013-04-08,16690,16690,16690,16690,0,,,,,,,
2013-04-09,16770,16770,16690,16690,1448,,,,,,,
2013-04-10,16880,16920,16830,16850,1744,,,,,,,
2013-04-11,16825,16955,16790,16955,1120,,,,,,,
2013-04-12,16940,16940,16650,16675,1685,,,,,,,
2013-04-15,16545,16725,16520,16690,1811,,,,,,,
2013-04-16,16595,16725,16460,16690,4126,,,,,,,
2013-04-17,16625,16665,16595,16665,2010,,,,,,,
2013-04-18,16595,16595,16375,16375,4620,,,,,,,
2013-04-19,16365,16455,16250,16435,6476,,,,,,,
2013-04-22,16465,16600,16380,16560,610,,,,,,,
2013-04-23,16485,16500,16480,16500,600,,,,,,,
2013-04-24,16540,16630,16485,16590,1001,,,,,,,
2013-04-25,16700,16740,16690,16740,1800,,,,,,,
2013-04-26,16695,16740,16665,16685,1303,,,,,,,
2013-04-29,16510,16510,16415,16450,1500,4,-0.96,,,,,
2013-04-30,16590,16730,16570,16705,350,,,,,,,
2013-05-02,16720,16725,16640,16660,1500,,,,,,,
2013-05-03,16730,16735,16660,16735,1800,,,,,,,
2013-05-06,16745,16835,16745,16835,3537,,,,,,,
2013-05-07,16625,16625,16535,16550,1289,,,,,,,
2013-05-08,16545,16555,16530,16530,837,,,,,,,
2013-05-09,16730,16810,16680,16785,1411,,,,,,,
2013-05-10,16620,16670,16485,16485,4560,,,,,,,
2013-05-13,16385,16505,16365,16500,302,,,,,,,
2013-05-14,16700,16750,16605,16705,361,,,,,,,
2013-05-15,16735,16745,16695,16715,104,,,,,,,
2013-05-16,16840,16915,16820,16915,3943,,,,,,,
2013-05-20,16920,16940,16920,16940,1364,,,,,,,
2013-05-21,16955,16970,16765,16780,4016,,,,,,,
2013-05-22,16910,16990,16890,16965,859,,,,,,,
2013-05-23,16900,16905,16765,16775,3872,,,,,,,
2013-05-24,16740,16795,16705,16790,9245,,,,,,,
2013-05-27,16840,16840,16840,16840,0,,,,,,,
2013-05-28,16905,16910,16885,16900,500,,,,,,,
2013-05-29,17030,17140,16985,17075,500,,,,,,,
2013-05-30,17150,17175,17115,17115,750,,,,,,,
2013-05-31,17265,17285,17155,17165,147,,,,,,,
2013-06-03,17065,17065,17065,17065,10,,,,,,,
2013-06-04,17015,17090,17015,17090,1000,,,,,,,
2013-06-05,16990,17020,16930,16935,350,,,,,,,
2013-06-07,16730,16730,16460,16460,1945,,,,,,,
2013-06-10,16525,16535,16465,16465,557,,,,,,,
2013-06-11,16440,16440,16265,16265,7514,,,,,,,
2013-06-12,16255,16255,16190,16190,2607,,,,,,,
2013-06-13,16150,16150,15950,15950,3928,,,,,,,
2013-06-14,15950,15950,15950,15950,0,,,,,,,
2013-06-17,15950,15950,15950,15950,0,,,,,,,
2013-06-18,15950,16150,15950,16150,18,,,,,,,
2013-06-19,16080,16085,16000,16050,4876,,,,,,,
2013-06-20,15820,15835,15680,15680,1862,,,,,,,
2013-06-21,15355,15490,15355,15490,2029,,,,,,,
2013-06-24,15390,15490,15340,15350,1181,,,,,,,
2013-06-25,15290,15290,15185,15185,328,,,,,,,
2013-06-26,15185,15185,15075,15185,97,,,,,,,
2013-06-27,15530,15640,15530,15630,2455,,,,,,,
2013-06-28,15750,15865,15750,15795,692,,,,,,,
2013-07-01,15855,15855,15855,15855,6,,,,,,,
2013-07-02,15695,15695,15690,15690,90,,,,,,,
2013-07-03,15800,15800,15465,15465,3360,,,,,,,
2013-07-04,15405,15795,15405,15595,2223,,,,,,,
