Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2022-05-11,50355,50485,50300,50415,7202,,,,,,,
2022-05-12,50610,50880,50520,50880,17788,,,,,,,
2022-05-13,50880,50995,50770,50915,9213,,,,,,,
2022-05-16,50465,50810,50430,50690,14136,,,,,,,
2022-05-17,50720,50720,50600,50660,6077,,,,,,,
2022-05-18,50555,50670,50490,50610,56090,,,,,,,
2022-05-19,50735,50780,50560,50565,313,,,,,,,
2022-05-20,50700,50835,50700,50745,3152,,,,,,,
2022-05-23,50950,50950,50710,50710,3357,,,,,,,
2022-05-24,50730,50875,50625,50845,14044,,,,,,,
2022-05-25,51130,51130,50985,51110,5151,,,,,,,
2022-05-26,51075,51075,50750,50750,2068,,,,,,,
2022-05-27,51080,51080,50935,51040,65,,,,,,,
2022-05-30,50910,51165,50910,51115,10127,,,,,,,
2022-05-31,50970,50970,50710,50760,169,,,,,,,
2022-06-02,50480,50620,50300,50370,2194,,,,,,,
2022-06-03,50295,50545,50250,50545,15164,,,,,,,
2022-06-07,50240,50240,50095,50095,288,,,,,,,
2022-06-08,50240,50325,50175,50325,1252,,,,,,,
2022-06-09,50300,50420,50110,50320,5630,,,,,,,
2022-06-10,50205,50205,50000,50035,1087,,,,,,,
2022-06-13,49825,49825,49335,49500,19407,,,,,,,
2022-06-14,48905,49270,48905,49270,2163,,,,,,,
2022-06-15,49095,49205,48930,49000,229,,,,,,,
2022-06-16,49195,49350,48930,48930,2226,,,,,,,
2022-06-17,48980,48980,48705,48765,93,,,,,,,
2022-06-20,48670,48720,48615,48680,188,,,,,,,
2022-06-21,48455,48810,48455,48805,1961,,,,,,,
2022-06-22,48790,49185,48790,49075,1079,,,,,,,
2022-06-23,49285,49285,49250,49255,4,,,,,,,
2022-06-24,49320,49330,49260,49260,5,,,,,,,
2022-06-27,49075,49165,49005,49055,148,,,,,,,
2022-06-28,49165,49165,49165,49165,0,,,,,,,
2022-06-29,49190,49200,49095,49200,53,,,,,,,
2022-06-30,49335,49370,49170,49210,998,,,,,,,
2022-07-01,49585,49910,49585,49875,200,,,,,,,
2022-07-04,50085,50085,50005,50010,4061,,,,,,,
2022-07-05,50020,50485,49975,50485,141,,,,,,,
2022-07-06,50650,50925,50550,50850,144,,,,,,,
2022-07-07,50700,50845,50700,50840,34,,,,,,,
2022-07-08,50680,50700,50570,50570,120,,,,,,,
2022-07-11,50460,50470,50335,50445,4715,,,,,,,
2022-07-12,50490,50620,50490,50550,82,,,,,,,
2022-07-13,50695,50985,50650,50865,1872,,,,,,,
2022-07-14,50925,51065,50800,50800,1008,,,,,,,
2022-07-15,51160,51220,50925,50925,62,,,,,,,
2022-07-18,51110,51110,51110,51110,43,,,,,,,
2022-07-19,50870,50870,50830,50830,23,,,,,,,
2022-07-20,50705,50705,50580,50585,11,,,,,,,
2022-07-21,50560,50695,50560,50655,4897,,,,,,,
2022-07-22,50880,50910,50780,50800,1116,,,,,,,
2022-07-25,50980,51195,50980,51115,240,,,,,,,
2022-07-26,51230,51235,51175,51235,69,,,,,,,
2022-07-27,51250,51290,51205,51260,1199,,,,,,,
2022-07-28,51490,51490,51270,51270,211,,,,,,,
2022-07-29,51500,51520,51460,51495,424,,,,,,,
2022-08-01,51245,51285,51200,51200,207,,,,,,,
2022-08-02,51345,51475,51345,51380,296,,,,,,,
2022-08-03,51190,51255,51155,51240,192,,,,,,,
2022-08-04,51320,51355,51295,51325,429,,,,,,,
2022-08-05,51330,51470,51250,51410,305,,,,,,,
2022-08-08,51200,51360,51200,51330,921,,,,,,,
2022-08-09,51320,51355,51295,51355,4,,,,,,,
2022-08-10,51315,51320,51170,51180,2281,,,,,,,
2022-08-11,51135,51220,50975,50985,314,,,,,,,
2022-08-12,50770,50835,50755,50815,397,,,,,,,
2022-08-16,51150,51325,51150,51325,304,,,,,,,
2022-08-17,51235,51275,51230,51230,344,,,,,,,
