Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2013-05-31,50020,50280,50000,50250,561,,,,,,,
2013-06-03,50265,50305,50240,50305,6694,,,,,,,
2013-06-04,50250,50255,50185,50255,2513,,,,,,,
2013-06-05,50435,50495,50430,50495,502,,,,,,,
2013-06-07,50395,50400,50355,50355,124,,,,,,,
2013-06-10,50480,50625,50475,50510,4491,,,,,,,
2013-06-11,50440,50495,50440,50475,9,,,,,,,
2013-06-12,50780,50885,50590,50885,592,,,,,,,
2013-06-13,51130,51170,50875,50915,2439,,,,,,,
2013-06-14,50865,50865,50570,50630,10049,,,,,,,
2013-06-17,50580,50790,50525,50790,1443,,,,,,,
2013-06-18,50915,50925,50540,50540,492,,,,,,,
2013-06-19,50595,50595,50480,50585,46,,,,,,,
2013-06-20,50840,51585,50840,51390,6266,,,,,,,
2013-06-21,51570,52000,51435,51975,5743,,,,,,,
2013-06-24,52060,52650,52060,52650,3230,,,,,,,
2013-06-25,52690,52690,52115,52115,6784,,,,,,,
2013-06-26,52155,52440,51800,51835,1439,,,,,,,
2013-06-27,51720,51720,51420,51490,3242,,,,,,,
2013-06-28,51560,51560,51230,51495,14043,,,,,,,
2013-07-01,51520,51920,51445,51920,976,,,,,,,
2013-07-02,51800,51820,51485,51540,1542,,,,,,,
2013-07-03,51495,51810,51385,51765,3414,,,,,,,
2013-07-04,51755,51830,51735,51740,2066,,,,,,,
2013-07-05,51730,52015,51705,51980,407,,,,,,,
2013-07-08,52805,52845,52440,52470,508,,,,,,,
2013-07-09,52360,52360,52185,52300,662,,,,,,,
2013-07-10,52225,52275,51855,51885,1489,,,,,,,
2013-07-11,51985,51985,51330,51330,4779,,,,,,,
2013-07-12,51350,51420,51125,51420,9160,,,,,,,
2013-07-15,51400,51620,51325,51570,10724,,,,,,,
2013-07-16,51560,51620,51450,51615,7373,,,,,,,
2013-07-17,51680,51735,51680,51725,5289,,,,,,,
2013-07-18,51510,51560,51385,51560,17194,,,,,,,
2013-07-19,51600,51610,51415,51415,675,,,,,,,
2013-07-22,51415,51505,51415,51425,11026,,,,,,,
2013-07-23,51505,51520,51370,51430,5052,,,,,,,
2013-07-24,51540,51580,51525,51580,62,,,,,,,
