Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2016-09-12,10185,10235,10125,10235,7788,,,,,,,
2016-09-13,10125,10220,10125,10220,221959,,,,,,,
2016-09-19,10220,10220,10090,10120,499,,,,,,,
2016-09-20,10155,10155,10100,10100,44,,,,,,,
2016-09-21,10500,10500,10035,10040,110140,,,,,,,
2016-09-22,9965,9965,9900,9950,217,,,,,,,
2016-09-23,9950,9960,9935,9955,163,,,,,,,
2016-09-26,9955,9990,9955,9985,100014,,,,,,,
2016-09-27,10030,10050,9905,9920,240,,,,,,,
2016-09-28,9905,9950,9905,9950,112,,,,,,,
2016-09-29,9900,9900,9845,9870,99,,,,,,,
2016-09-30,9960,9990,9925,9990,64,,,,,,,
2016-10-04,9930,9935,9900,9935,18,,,,,,,
2016-10-05,9990,10015,9925,9945,50,,,,,,,
2016-10-06,9870,9870,9850,9870,10,,,,,,,
2016-10-07,9830,9895,9825,9895,65782,,,,,,,
2016-10-10,10200,10200,9875,9885,3522,,,,,,,
2016-10-11,9890,10035,9880,10035,2015,,,,,,,
2016-10-12,10035,10150,10005,10030,5044,,,,,,,
2016-10-13,10030,10130,10030,10125,4015,,,,,,,
2016-10-14,10125,10125,10050,10080,1285,,,,,,,
2016-10-17,10085,10135,10005,10060,1120,,,,,,,
2016-10-18,10060,10060,9975,9990,1050,,,,,,,
2016-10-19,9995,9995,9920,9980,6073,,,,,,,
2016-10-20,9940,9970,9895,9970,1015,,,,,,,
2016-10-21,9975,10010,9950,10005,11021,,,,,,,
2016-10-24,10005,10005,9920,9935,1006,,,,,,,
2016-10-25,9950,9965,9935,9960,1184,,,,,,,
2016-10-26,10015,10110,10015,10070,1260,,,,,,,
2016-10-27,10020,10045,10005,10015,1005,,,,,,,
2016-10-28,10020,10035,9995,10015,1015,,,,,,,
2016-10-31,10035,10055,10015,10040,1008,,,,,,,
2016-11-01,10040,10115,10035,10045,1007,,,,,,,
2016-11-02,10045,10180,10045,10180,1160,,,,,,,
2016-11-03,10180,10190,10125,10155,1216,,,,,,,
2016-11-04,10155,10185,10150,10170,505,,,,,,,
2016-11-07,10170,10170,10065,10090,516,,,,,,,
2016-11-08,10070,10115,10035,10060,52889,,,,,,,
2016-11-09,10025,10410,10000,10315,31539,,,,,,,
2016-11-10,10140,10160,10045,10045,819,,,,,,,
2016-11-11,10145,10190,10135,10170,6393,,,,,,,
2016-11-14,10170,10260,10170,10250,411,,,,,,,
2016-11-15,10240,10280,10240,10280,10601,,,,,,,
2016-11-16,10210,10245,10195,10240,719,,,,,,,
2016-11-17,10240,10290,10195,10230,807,,,,,,,
2016-11-18,10230,10290,10220,10250,1216,,,,,,,
2016-11-21,10250,10280,10225,10265,876,,,,,,,
2016-11-22,10265,10265,10120,10150,1317,,,,,,,
2016-11-23,10135,10145,10055,10100,1367,,,,,,,
2016-11-24,10115,10165,10100,10150,991,,,,,,,
2016-11-25,10125,10160,10120,10150,549,,,,,,,
