Date,Open,High,Low,Close,Volume,Adjshareprice,Adjshareratio,Clsssmajind,Clsssminind,Stockinfo,Adjshareevnt,Prevdayclose
2017-03-21,20390,20390,20175,20350,237462,,,,,,,
2017-03-22,20400,20400,20250,20290,364515,,,,,,,
2017-03-23,20340,20360,20235,20340,211131,,,,,,,
2017-03-24,20450,20450,20380,20400,211294,,,,,,,
2017-03-27,20375,20375,20240,20325,246750,,,,,,,
2017-03-28,20055,20125,20025,20080,271003,,,,,,,
2017-03-29,20225,20235,20150,20205,214520,,,,,,,
2017-03-30,20280,20315,20230,20280,271971,,,,,,,
2017-03-31,20510,20510,20410,20455,210840,,,,,,,
2017-04-03,20135,20135,20050,20100,326371,,,,,,,
2017-04-04,20250,20340,20245,20310,280867,,,,,,,
2017-04-05,20555,20680,20535,20660,193117,,,,,,,
2017-04-06,20870,20965,20810,20965,125524,,,,,,,
2017-04-07,20965,20965,20850,20850,133482,,,,,,,
2017-04-10,20305,20415,20305,20395,386446,,,,,,,
2017-04-11,20005,20170,19955,20065,286178,,,,,,,
2017-04-12,20065,20140,20010,20105,257872,,,,,,,
2017-04-13,20000,20005,19620,19660,178132,,,,,,,
2017-04-14,19640,19865,19640,19865,130090,,,,,,,
2017-04-17,19850,19850,19525,19650,263541,,,,,,,
2017-04-18,19770,19985,19770,19985,260973,,,,,,,
2017-04-19,19720,19810,19660,19730,248979,,,,,,,
2017-04-20,19730,19750,19585,19595,247129,,,,,,,
2017-04-21,19700,19790,19655,19670,473027,,,,,,,
2017-04-24,19710,19980,19680,19745,248298,,,,,,,
2017-04-25,20170,20260,20060,20060,228224,,,,,,,
2017-04-26,20250,20380,20160,20185,227750,,,,,,,
2017-04-27,20185,20275,20180,20225,224804,,,,,,,
2017-04-28,20110,20210,20005,20135,216308,,,,,,,
2017-05-02,20605,20605,20185,20190,397,,,,,,,
2017-05-04,19840,19900,19765,19870,220619,,,,,,,
2017-05-08,19765,19765,19710,19735,163167,,,,,,,
2017-05-10,19790,19790,19550,19715,157394,,,,,,,
2017-05-11,20065,20065,19960,20030,151559,,,,,,,
