Date,Open,High,Low,Close,Volume
2021-09-01,68600,89100,68600,89100,2037425
2021-09-02,95000,98000,89100,91600,6922614
2021-09-03,92800,94000,87200,89400,1732044
2021-09-06,89000,89000,83000,83100,1104471
2021-09-07,84100,87400,83500,85200,990390
2021-09-08,85200,85200,79800,80000,764593
2021-09-09,78300,82200,76600,78600,604564
2021-09-10,78900,81700,78800,78900,355371
2021-09-13,80200,86800,80200,85000,1463683
2021-09-14,85300,88700,83600,84200,918941
2021-09-15,84300,84800,81500,81600,396287
2021-09-16,80300,80600,77700,78200,683224
2021-09-17,77700,78000,75100,75200,418103
2021-09-23,73100,79400,73000,75600,438171
2021-09-24,77000,77600,74100,74700,260691
2021-09-27,74400,74400,72000,72500,240524
2021-09-28,72400,78400,71200,74300,442179
2021-09-29,72700,76600,72300,75100,274582
2021-09-30,74700,75000,72600,73000,204359
2021-10-01,69000,71000,68500,68900,648195
2021-10-05,67000,67000,61600,63000,533901
2021-10-06,63200,64200,59600,59600,375012
2021-10-07,60300,61900,59800,61100,242072
2021-10-08,63900,72300,63600,70500,1867760
2021-10-12,71600,73900,69900,71600,489181
2021-10-13,71600,74000,69000,72700,356916
2021-10-14,75000,75200,72100,72200,389257
2021-10-15,73000,73100,70800,71300,202021
2021-10-18,71200,71200,69800,70200,123127
2021-10-19,70500,75000,70500,74700,603292
2021-10-20,75200,76900,72500,76500,454833
2021-10-21,76900,76900,73600,74100,243667
2021-10-22,74900,75800,73200,73200,186530
2021-10-25,72500,74200,71100,74100,134056
2021-10-26,74400,75300,73600,74000,127027
2021-10-27,74000,74900,71900,73200,173246
2021-10-28,72800,73800,72000,72000,113721
2021-10-29,72500,72800,71300,71400,85547
2021-11-01,71600,72000,69200,69300,127633
2021-11-02,69900,70900,69900,70500,92031
2021-11-03,70600,70800,68800,69000,127406
2021-11-04,69800,69800,66900,67300,169308
2021-11-05,67200,67300,65700,66000,122394
2021-11-08,66000,70800,64800,67500,176904
2021-11-09,68300,69800,68300,69000,114505
2021-11-10,68000,68800,67000,67900,85640
2021-11-11,66600,68200,66600,67000,78272
2021-11-12,67000,68500,66800,68300,83280
2021-11-15,68500,71300,68500,70200,174094
2021-11-16,70400,70500,68300,69000,91766
2021-11-17,69100,70100,67400,67500,119825
2021-11-18,67500,67600,65000,66900,104736
2021-11-19,67200,68900,66200,66500,96066
2021-11-22,66000,66900,65000,66700,116642
2021-11-23,66400,66500,65300,65300,76099
2021-11-24,65300,66000,64000,64100,88845
2021-11-25,64100,64100,62000,62200,141183
2021-11-26,63800,64500,62200,63400,142938
2021-11-29,59200,62400,59200,60500,155739
2021-11-30,61100,61600,58000,58100,190116
2021-12-01,53100,54000,49950,50300,1779806
2021-12-02,49850,51800,49050,51600,563542
2021-12-03,52100,53200,51200,53200,412730
2021-12-06,52400,55800,52300,55000,441832
2021-12-07,55400,55700,53600,54900,235834
2021-12-08,56000,56100,54900,55100,248301
2021-12-09,55000,59300,54500,58700,561685
2021-12-10,58700,60700,57000,60400,432857
2021-12-13,60200,60700,58500,59200,229376
2021-12-14,58800,61400,58500,59900,264791
2021-12-15,59300,60500,59100,60300,142486
2021-12-16,60100,60900,59600,59900,128652
2021-12-17,58800,59600,54500,56500,483515
2021-12-20,57400,61600,57000,58600,485095
2021-12-21,59000,60800,57100,60500,389959
2021-12-22,60400,61000,59200,59400,207513
2021-12-23,59000,59300,58000,58200,173043
2021-12-24,59300,60400,58500,58900,190963
2021-12-27,59500,60300,58600,59800,142637
2021-12-28,57000,57600,51900,53900,1188575
2021-12-29,54000,54800,53200,54400,312651
2021-12-30,55500,55600,54400,54500,170108
2022-01-03,54500,55000,53500,54800,135748
2022-01-04,54800,55400,54400,54600,136596
2022-01-05,54600,54900,53400,53700,123745
2022-01-06,52700,53400,52200,52200,148808
2022-01-07,53000,53400,52400,53000,68235
2022-01-10,53000,53300,51400,51600,125050
2022-01-11,51500,52300,50500,51900,123956
2022-01-12,52500,54300,52200,54300,138768
2022-01-13,54300,54300,53100,53200,95582
2022-01-14,52900,53000,51600,51900,95967
2022-01-17,52700,53000,51400,51400,103329
2022-01-18,51400,52200,49800,49800,143175
2022-01-19,49100,50400,47250,47600,245793
2022-01-20,47200,48100,46350,46800,252910
2022-01-21,46600,48900,46100,48200,175162
2022-01-24,47500,47500,44300,45000,252905
2022-01-25,45100,45100,42350,42600,192258
2022-01-26,41850,42600,41400,41500,259269
2022-01-27,41500,41600,38650,39050,279382
2022-01-28,39050,39650,37700,39500,208886
2022-02-03,40100,40600,39700,39700,163160
2022-02-04,40000,41700,39500,41500,160756
2022-02-07,41700,42350,40550,41900,109185
2022-02-08,42000,44600,42000,42600,226397
2022-02-09,43500,43500,42650,42650,90577
2022-02-10,43050,43950,42850,43200,107256
2022-02-11,43050,43450,42000,42450,87618
2022-02-14,41800,42450,40400,41350,103415
2022-02-15,41600,42300,40900,41000,60896
2022-02-16,41850,43350,41800,43250,102775
2022-02-17,43600,45350,42700,43950,210610
2022-02-18,43050,44950,43050,44550,93945
2022-02-21,44000,44000,42900,43250,111754
2022-02-22,42050,43000,41550,41750,110452
2022-02-23,41950,42050,41000,41800,92857
2022-02-24,40800,41500,39500,39550,181500
