"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","14.63","14.32","14.63","14.27","157.01K","3.10%"
"2022년 05월 26일","14.19","14.03","14.32","14.01","171.09K","2.23%"
"2022년 05월 25일","13.88","13.53","14.07","13.53","234.12K","2.44%"
"2022년 05월 24일","13.55","13.47","13.77","13.06","372.63K","-0.29%"
"2022년 05월 23일","13.59","13.61","13.99","13.51","376.50K","1.49%"
"2022년 05월 20일","13.39","13.60","13.71","13.02","240.06K","-1.83%"
"2022년 05월 19일","13.64","13.82","14.13","13.56","293.38K","-2.78%"
"2022년 05월 18일","14.03","13.90","14.61","13.56","438.65K","1.89%"
"2022년 05월 17일","13.77","13.45","13.77","13.30","185.68K","4.16%"
"2022년 05월 16일","13.22","13.22","13.35","12.90","154.97K","-0.30%"
"2022년 05월 13일","13.26","13.43","13.77","13.21","246.24K","-0.67%"
"2022년 05월 12일","13.35","13.05","13.43","13.05","266.76K","1.06%"
"2022년 05월 11일","13.21","13.82","13.82","13.03","292.25K","-3.44%"
"2022년 05월 10일","13.68","12.80","13.70","12.77","528.48K","8.14%"
"2022년 05월 09일","12.65","12.78","13.24","12.58","246.84K","-2.54%"
"2022년 05월 06일","12.98","13.70","14.29","12.81","468.32K","-4.07%"
"2022년 05월 05일","13.53","13.90","13.91","13.15","287.91K","-3.36%"
"2022년 05월 04일","14.00","12.84","14.02","12.84","266.38K","9.12%"
"2022년 05월 03일","12.83","12.74","12.91","12.55","220.77K","0.39%"
"2022년 05월 02일","12.78","12.78","12.97","12.42","217.91K","0.71%"
"2022년 04월 29일","12.69","12.83","12.95","12.57","232.35K","-1.25%"
