"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","41.65","42.24","42.29","40.31","44.80M","-0.86%"
"2022년 05월 19일","42.01","42.32","42.70","41.72","29.18M","-0.80%"
"2022년 05월 18일","42.35","43.98","43.98","42.22","35.05M","-4.62%"
"2022년 05월 17일","44.40","43.82","44.42","43.65","28.53M","3.06%"
"2022년 05월 16일","43.08","43.42","43.61","42.78","24.64M","-1.19%"
"2022년 05월 13일","43.60","43.42","43.84","42.97","32.01M","1.77%"
"2022년 05월 12일","42.84","42.73","42.90","42.01","42.07M","0.02%"
"2022년 05월 11일","42.83","44.02","44.29","42.78","40.26M","-2.68%"
"2022년 05월 10일","44.01","44.35","44.74","43.50","42.67M","2.18%"
"2022년 05월 09일","43.07","43.81","44.20","42.87","44.93M","-2.78%"
"2022년 05월 06일","44.30","44.49","45.15","43.84","40.92M","-0.67%"
"2022년 05월 05일","44.60","45.60","45.91","44.13","53.00M","-4.17%"
"2022년 05월 04일","46.54","45.06","46.64","44.41","44.46M","3.28%"
"2022년 05월 03일","45.06","44.67","45.49","44.23","39.82M","0.22%"
"2022년 05월 02일","44.96","43.72","44.99","43.51","45.32M","3.14%"
"2022년 04월 29일","43.59","44.99","45.36","43.50","70.77M","-6.94%"
"2022년 04월 28일","46.84","45.78","47.27","45.54","38.22M","3.58%"
"2022년 04월 27일","45.22","45.43","46.06","45.02","27.96M","-0.66%"
"2022년 04월 26일","45.52","46.69","46.84","45.51","35.16M","-3.27%"
"2022년 04월 25일","47.06","46.38","47.13","46.19","35.71M","1.12%"
"2022년 04월 22일","46.54","47.45","47.65","46.50","28.15M","-2.02%"
