"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","257.65","259.39","260.02","254.20","1.45M","-0.62%"
"2022년 05월 23일","259.27","260.61","261.80","257.37","1.28M","0.51%"
"2022년 05월 20일","257.95","260.51","262.31","250.18","2.58M","-0.55%"
"2022년 05월 19일","259.37","257.74","263.32","255.16","1.69M","-0.11%"
"2022년 05월 18일","259.66","266.40","267.98","258.06","1.53M","-3.57%"
"2022년 05월 17일","269.26","275.30","276.45","266.66","1.60M","-0.78%"
"2022년 05월 16일","271.37","270.62","274.71","265.32","1.28M","-0.72%"
"2022년 05월 13일","273.33","275.66","277.91","270.49","1.50M","-0.44%"
"2022년 05월 12일","274.54","262.42","275.11","261.00","2.64M","3.73%"
"2022년 05월 11일","264.67","265.36","271.47","263.78","1.38M","-0.64%"
"2022년 05월 10일","266.37","278.67","280.00","265.18","2.21M","-3.83%"
"2022년 05월 09일","276.97","269.99","280.84","269.52","2.28M","1.31%"
"2022년 05월 06일","273.38","275.77","275.77","268.14","1.76M","-1.29%"
"2022년 05월 05일","276.95","280.11","282.16","273.61","2.13M","-1.98%"
"2022년 05월 04일","282.53","270.44","283.15","270.21","2.05M","4.89%"
"2022년 05월 03일","269.37","268.52","271.00","266.01","2.01M","0.22%"
"2022년 05월 02일","268.78","274.46","278.20","265.91","2.82M","-2.25%"
"2022년 04월 29일","274.96","280.03","285.00","273.90","3.10M","-2.26%"
"2022년 04월 28일","281.31","283.00","284.70","276.26","2.34M","0.69%"
"2022년 04월 27일","279.38","272.74","283.99","272.45","3.94M","2.95%"
"2022년 04월 26일","271.37","268.78","275.93","266.32","5.00M","9.41%"
"2022년 04월 25일","248.02","245.21","248.26","240.70","1.74M","1.27%"
