"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","67.40","68.20","68.46","65.62","1.65M","-1.62%"
"2022년 05월 23일","68.51","66.95","69.24","66.94","2.05M","2.81%"
"2022년 05월 20일","66.64","68.83","69.02","64.58","2.46M","-2.37%"
"2022년 05월 19일","68.26","69.42","69.79","66.10","3.34M","-3.49%"
"2022년 05월 18일","70.73","73.12","73.30","70.31","1.31M","-4.29%"
"2022년 05월 17일","73.90","72.82","73.98","72.61","1.23M","3.36%"
"2022년 05월 16일","71.50","71.33","72.04","70.50","1.22M","0.41%"
"2022년 05월 13일","71.21","70.85","71.44","69.71","1.99M","2.20%"
"2022년 05월 12일","69.68","69.56","70.73","68.23","1.95M","-0.09%"
"2022년 05월 11일","69.74","72.60","73.69","69.68","2.08M","-4.49%"
"2022년 05월 10일","73.02","72.74","74.11","71.37","2.27M","2.38%"
"2022년 05월 09일","71.32","71.75","72.39","70.86","1.62M","-2.29%"
"2022년 05월 06일","72.99","72.98","74.18","72.04","1.67M","-0.16%"
"2022년 05월 05일","73.11","75.38","76.23","72.43","2.01M","-4.68%"
"2022년 05월 04일","76.70","74.23","76.73","73.62","2.00M","3.56%"
"2022년 05월 03일","74.06","74.40","74.49","73.23","2.36M","0.08%"
"2022년 05월 02일","74.00","73.47","74.20","72.42","2.47M","1.02%"
"2022년 04월 29일","73.25","74.95","76.12","73.20","2.64M","-2.33%"
"2022년 04월 28일","75.00","75.50","76.06","74.38","3.97M","0.59%"
"2022년 04월 27일","74.56","75.25","75.38","73.07","2.21M","-1.26%"
"2022년 04월 26일","75.51","77.02","77.29","75.37","1.20M","-2.44%"
"2022년 04월 25일","77.40","75.98","77.44","74.87","1.79M","1.83%"
