"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","58.35","58.32","58.56","57.04","572.50K","-0.03%"
"2022년 05월 23일","58.37","58.50","58.65","57.38","794.96K","1.04%"
"2022년 05월 20일","57.77","58.90","59.23","56.61","1.38M","-1.16%"
"2022년 05월 19일","58.45","57.23","59.29","56.92","924.32K","1.18%"
"2022년 05월 18일","57.77","59.35","59.96","57.50","833.68K","-4.28%"
"2022년 05월 17일","60.35","59.97","60.52","59.27","756.16K","2.32%"
"2022년 05월 16일","58.98","59.53","59.72","58.52","846.50K","-1.72%"
"2022년 05월 13일","60.01","59.51","60.76","59.26","906.16K","1.61%"
"2022년 05월 12일","59.06","57.05","59.07","57.05","1.05M","2.95%"
"2022년 05월 11일","57.37","59.02","59.50","57.20","843.43K","-2.70%"
"2022년 05월 10일","58.96","60.26","60.75","58.37","1.62M","-1.39%"
"2022년 05월 09일","59.79","58.70","60.54","58.70","1.12M","0.66%"
"2022년 05월 06일","59.40","58.72","59.58","57.67","1.17M","0.80%"
"2022년 05월 05일","58.93","60.96","61.28","58.41","847.06K","-4.40%"
"2022년 05월 04일","61.64","58.67","61.73","58.67","976.42K","4.30%"
"2022년 05월 03일","59.10","59.20","60.14","58.53","987.37K","-0.37%"
"2022년 05월 02일","59.32","58.71","60.26","58.20","1.29M","1.52%"
"2022년 04월 29일","58.43","59.74","60.47","58.20","3.86M","-2.41%"
"2022년 04월 28일","59.87","62.26","62.97","58.37","2.28M","-4.80%"
"2022년 04월 27일","62.89","62.60","63.40","62.03","1.41M","0.83%"
"2022년 04월 26일","62.37","64.11","64.54","62.31","1.42M","-3.50%"
"2022년 04월 25일","64.63","64.58","64.73","62.85","1.19M","-0.17%"
