"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","7.330","7.070","7.375","6.940","965.23K","4.42%"
"2022년 05월 26일","7.020","6.890","7.065","6.820","768.76K","2.03%"
"2022년 05월 25일","6.880","6.840","6.940","6.620","998.25K","0.15%"
"2022년 05월 24일","6.870","6.810","6.960","6.730","841.68K","-0.72%"
"2022년 05월 23일","6.920","7.160","7.220","6.890","1.02M","-1.98%"
"2022년 05월 20일","7.060","6.940","7.170","6.775","1.04M","2.02%"
"2022년 05월 19일","6.920","6.750","7.010","6.720","1.06M","1.47%"
"2022년 05월 18일","6.820","7.211","7.211","6.730","1.07M","-4.88%"
"2022년 05월 17일","7.170","7.120","7.220","6.960","1.82M","2.43%"
"2022년 05월 16일","7.000","6.860","7.100","6.685","1.15M","1.30%"
"2022년 05월 13일","6.910","6.740","6.940","6.710","1.54M","3.91%"
"2022년 05월 12일","6.650","6.510","6.760","6.430","1.93M","2.15%"
"2022년 05월 11일","6.510","6.840","6.870","6.300","1.83M","-6.06%"
"2022년 05월 10일","6.930","6.640","7.020","6.500","2.67M","5.96%"
"2022년 05월 09일","6.540","7.100","7.256","6.490","2.95M","-9.42%"
"2022년 05월 06일","7.220","7.420","7.510","7.165","1.06M","-4.12%"
"2022년 05월 05일","7.530","7.750","7.810","7.380","1.26M","-3.71%"
"2022년 05월 04일","7.820","7.790","7.890","7.395","1.25M","1.16%"
"2022년 05월 03일","7.730","7.820","7.830","7.630","738.48K","-1.02%"
"2022년 05월 02일","7.810","7.620","7.830","7.570","1.28M","2.49%"
"2022년 04월 29일","7.620","7.790","7.975","7.535","1.05M","-2.56%"
