"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.800","4.450","4.900","4.350","385.63K","8.11%"
"2022년 05월 26일","4.440","4.490","4.650","4.440","208.35K","0.00%"
"2022년 05월 25일","4.440","4.170","4.480","4.160","336.54K","3.62%"
"2022년 05월 24일","4.285","4.420","4.490","3.970","694.84K","-6.24%"
"2022년 05월 23일","4.570","4.250","4.650","4.210","230.41K","7.28%"
"2022년 05월 20일","4.260","4.220","4.290","4.100","255.89K","0.47%"
"2022년 05월 19일","4.240","4.050","4.380","4.050","211.17K","2.91%"
"2022년 05월 18일","4.120","4.380","4.430","4.060","176.82K","-4.63%"
"2022년 05월 17일","4.320","4.400","4.530","4.300","165.90K","-1.82%"
"2022년 05월 16일","4.400","4.360","4.500","4.000","109.67K","1.85%"
"2022년 05월 13일","4.320","4.150","4.400","4.150","206.65K","5.11%"
"2022년 05월 12일","4.110","4.240","4.253","4.000","218.52K","-5.08%"
"2022년 05월 11일","4.330","4.320","4.540","4.270","135.02K","0.46%"
"2022년 05월 10일","4.310","4.130","4.415","4.130","256.31K","4.36%"
"2022년 05월 09일","4.130","4.160","4.187","3.960","400.11K","-3.73%"
"2022년 05월 06일","4.290","4.350","4.420","4.200","129.19K","-1.61%"
"2022년 05월 05일","4.360","4.550","4.639","4.174","284.45K","-2.68%"
"2022년 05월 04일","4.480","4.420","4.560","4.260","208.16K","2.28%"
"2022년 05월 03일","4.380","4.270","4.470","4.180","184.96K","2.34%"
"2022년 05월 02일","4.280","4.240","4.320","4.080","354.79K","0.47%"
"2022년 04월 29일","4.260","4.310","4.470","4.211","205.24K","-1.16%"
