"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","17.05","16.02","17.05","15.80","1.24M","8.53%"
"2022년 05월 26일","15.71","14.50","15.96","14.37","1.30M","6.80%"
"2022년 05월 25일","14.71","14.19","14.88","13.90","1.28M","2.72%"
"2022년 05월 24일","14.32","15.67","15.69","14.19","1.66M","-10.56%"
"2022년 05월 23일","16.01","16.75","16.78","15.62","1.12M","-4.07%"
"2022년 05월 20일","16.69","16.69","16.88","15.98","1.06M","2.52%"
"2022년 05월 19일","16.28","15.85","16.73","15.68","1.15M","2.65%"
"2022년 05월 18일","15.86","16.54","16.84","15.70","983.20K","-6.04%"
"2022년 05월 17일","16.88","17.09","17.39","16.13","842.32K","1.38%"
"2022년 05월 16일","16.65","17.35","17.61","16.58","995.31K","-5.67%"
"2022년 05월 13일","17.65","16.66","17.94","16.63","1.26M","9.22%"
"2022년 05월 12일","16.16","16.00","17.07","15.74","1.32M","-2.00%"
"2022년 05월 11일","16.49","17.82","18.30","16.46","1.37M","-7.46%"
"2022년 05월 10일","17.82","17.60","18.36","16.98","2.45M","9.33%"
"2022년 05월 09일","16.30","18.31","18.44","16.20","1.33M","-13.48%"
"2022년 05월 06일","18.84","19.96","19.96","18.67","1.25M","-6.55%"
"2022년 05월 05일","20.16","21.75","22.00","19.62","1.24M","-8.98%"
"2022년 05월 04일","22.15","21.90","22.30","20.43","1.04M","1.42%"
"2022년 05월 03일","21.84","23.02","23.16","21.65","693.98K","-6.39%"
"2022년 05월 02일","23.33","22.43","23.45","22.14","1.11M","3.14%"
"2022년 04월 29일","22.62","22.39","23.22","22.31","830.40K","0.98%"
