"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","106.27","104.73","106.34","104.55","1.62M","1.64%"
"2022년 05월 26일","104.56","103.22","104.92","103.22","1.92M","2.35%"
"2022년 05월 25일","102.16","100.65","102.77","100.45","1.78M","1.26%"
"2022년 05월 24일","100.89","100.80","101.56","98.29","1.53M","-0.50%"
"2022년 05월 23일","101.40","99.85","102.41","99.25","2.23M","2.74%"
"2022년 05월 20일","98.70","100.42","101.23","96.56","3.61M","-0.88%"
"2022년 05월 19일","99.58","100.05","101.83","98.54","2.33M","-1.98%"
"2022년 05월 18일","101.59","102.95","103.31","101.14","2.25M","-2.28%"
"2022년 05월 17일","103.96","103.13","104.45","102.64","1.72M","2.90%"
"2022년 05월 16일","101.03","101.72","101.72","99.49","1.93M","-0.16%"
"2022년 05월 13일","101.19","101.09","102.33","100.44","1.95M","1.03%"
"2022년 05월 12일","100.16","102.48","102.71","97.60","3.36M","-2.80%"
"2022년 05월 11일","103.05","105.11","106.60","102.92","2.10M","-1.15%"
"2022년 05월 10일","104.25","105.88","107.00","102.55","2.32M","-0.82%"
"2022년 05월 09일","105.11","105.13","106.48","104.20","2.83M","-1.47%"
"2022년 05월 06일","106.68","107.81","108.19","105.40","2.25M","-0.98%"
"2022년 05월 05일","107.74","109.61","110.05","106.10","2.52M","-3.43%"
"2022년 05월 04일","111.57","106.73","111.80","105.35","3.27M","1.68%"
"2022년 05월 03일","109.73","109.12","110.98","108.25","2.17M","1.22%"
"2022년 05월 02일","108.41","109.06","109.73","106.03","2.10M","-0.09%"
