"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","39.69","37.86","39.69","37.33","44.49K","6.12%"
"2022년 05월 26일","37.40","35.76","37.65","35.76","43.81K","4.73%"
"2022년 05월 25일","35.71","33.99","36.22","33.02","57.78K","4.84%"
"2022년 05월 24일","34.06","34.83","35.17","33.39","62.89K","-3.24%"
"2022년 05월 23일","35.20","35.49","35.69","33.74","54.88K","0.11%"
"2022년 05월 20일","35.16","34.98","35.41","33.65","60.71K","1.50%"
"2022년 05월 19일","34.64","35.01","36.33","34.43","70.93K","-1.37%"
"2022년 05월 18일","35.12","34.46","36.28","34.46","48.17K","-0.48%"
"2022년 05월 17일","35.29","33.50","35.56","33.50","78.89K","8.42%"
"2022년 05월 16일","32.55","34.74","34.74","31.73","76.29K","-7.66%"
"2022년 05월 13일","35.25","35.78","37.36","34.48","86.81K","1.70%"
"2022년 05월 12일","34.66","31.09","35.00","30.83","118.96K","8.38%"
"2022년 05월 11일","31.98","39.71","39.79","30.58","356.49K","-20.78%"
"2022년 05월 10일","40.37","41.60","42.40","39.17","55.51K","-1.30%"
"2022년 05월 09일","40.90","42.49","43.33","40.49","33.32K","-5.89%"
"2022년 05월 06일","43.46","44.67","44.67","42.80","35.43K","-2.99%"
"2022년 05월 05일","44.80","46.71","46.71","43.94","39.13K","-5.49%"
"2022년 05월 04일","47.40","46.65","47.58","45.41","32.32K","2.27%"
"2022년 05월 03일","46.35","45.51","47.05","44.54","49.78K","1.07%"
"2022년 05월 02일","45.86","43.16","46.20","43.00","69.42K","6.55%"
"2022년 04월 29일","43.04","44.75","45.98","42.63","47.03K","-4.50%"
