"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","191.67","191.58","192.63","187.90","1.23M","0.04%"
"2022년 05월 23일","191.60","194.27","194.56","191.26","1.85M","-0.27%"
"2022년 05월 20일","192.11","192.09","193.00","188.73","2.60M","1.03%"
"2022년 05월 19일","190.15","186.71","191.36","186.19","1.61M","0.89%"
"2022년 05월 18일","188.48","194.96","195.13","187.10","1.82M","-3.85%"
"2022년 05월 17일","196.03","198.70","199.31","194.03","1.66M","-0.07%"
"2022년 05월 16일","196.17","200.49","200.66","195.04","2.06M","-1.96%"
"2022년 05월 13일","200.10","198.20","202.32","196.09","1.88M","2.09%"
"2022년 05월 12일","196.01","198.02","199.16","191.94","2.55M","-1.31%"
"2022년 05월 11일","198.62","200.11","202.35","197.98","1.50M","-0.82%"
"2022년 05월 10일","200.27","203.49","205.65","198.09","1.57M","-0.66%"
"2022년 05월 09일","201.60","208.83","209.24","200.65","1.82M","-4.17%"
"2022년 05월 06일","210.37","212.20","212.85","208.15","1.30M","-1.36%"
"2022년 05월 05일","213.27","219.99","219.99","211.13","1.43M","-3.35%"
"2022년 05월 04일","220.66","218.50","220.96","213.75","1.62M","0.68%"
"2022년 05월 03일","219.16","217.56","220.49","216.83","1.13M","1.10%"
"2022년 05월 02일","216.78","219.39","220.99","213.49","1.46M","-1.17%"
"2022년 04월 29일","219.34","224.53","225.95","218.89","1.29M","-2.83%"
"2022년 04월 28일","225.72","226.11","228.12","222.71","1.47M","-0.09%"
"2022년 04월 27일","225.93","218.03","228.44","215.39","2.25M","5.94%"
"2022년 04월 26일","213.27","221.70","221.76","213.14","2.12M","-3.74%"
"2022년 04월 25일","221.56","221.40","222.35","217.51","2.04M","-0.61%"
