"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.830","2.830","2.830","2.830","0.35K","2.17%"
"2022년 05월 26일","2.770","2.598","2.900","2.598","1.83K","-3.45%"
"2022년 05월 25일","2.869","2.869","2.869","2.869","0.15K","3.95%"
"2022년 05월 24일","2.760","2.640","2.920","2.630","0.89K","7.39%"
"2022년 05월 23일","2.570","2.570","2.570","2.570","-","-0.22%"
"2022년 05월 20일","2.576","2.610","2.610","2.500","2.71K","7.77%"
"2022년 05월 19일","2.390","2.960","2.960","2.380","21.68K","-19.46%"
"2022년 05월 18일","2.967","2.850","2.967","2.850","1.52K","11.13%"
"2022년 05월 17일","2.670","2.670","2.670","2.670","0.13K","-10.10%"
"2022년 05월 16일","2.970","2.536","2.970","2.536","2.30K","-0.34%"
"2022년 05월 13일","2.980","2.620","3.062","2.440","5.00K","16.41%"
"2022년 05월 12일","2.560","2.591","2.890","2.550","11.94K","-13.22%"
"2022년 05월 11일","2.950","2.762","2.950","2.660","4.89K","1.72%"
"2022년 05월 10일","2.900","2.529","2.960","2.260","4.33K","0.69%"
"2022년 05월 09일","2.880","2.908","2.908","2.370","4.02K","-0.69%"
"2022년 05월 06일","2.900","2.545","2.957","2.280","11.39K","7.01%"
"2022년 05월 05일","2.710","2.955","3.080","2.710","2.48K","-5.24%"
"2022년 05월 04일","2.860","2.894","2.894","2.730","0.96K","3.32%"
"2022년 05월 03일","2.768","2.650","2.940","2.650","1.65K","-3.89%"
"2022년 05월 02일","2.880","2.790","2.990","2.610","17.00K","2.81%"
