"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","13.29","15.11","15.14","13.16","31.90M","-11.99%"
"2022년 05월 23일","15.10","15.29","15.49","14.60","17.85M","-1.31%"
"2022년 05월 20일","15.30","16.23","16.47","14.79","27.11M","-4.08%"
"2022년 05월 19일","15.95","15.70","16.24","15.58","25.58M","0.31%"
"2022년 05월 18일","15.90","16.58","16.88","15.51","25.69M","-6.31%"
"2022년 05월 17일","16.97","16.54","17.08","16.25","17.24M","5.47%"
"2022년 05월 16일","16.09","16.23","16.59","16.05","16.95M","-0.80%"
"2022년 05월 13일","16.22","15.05","16.41","15.04","27.12M","9.82%"
"2022년 05월 12일","14.77","15.03","15.58","14.30","30.95M","-4.22%"
"2022년 05월 11일","15.42","16.11","16.89","15.37","24.34M","-4.87%"
"2022년 05월 10일","16.21","17.30","17.53","15.75","24.83M","1.63%"
"2022년 05월 09일","15.95","17.88","17.89","15.91","28.29M","-12.70%"
"2022년 05월 06일","18.27","18.84","18.89","17.85","18.98M","-3.64%"
"2022년 05월 05일","18.96","19.94","20.32","18.69","20.43M","-6.92%"
"2022년 05월 04일","20.37","20.00","20.39","19.10","17.65M","1.70%"
"2022년 05월 03일","20.03","19.95","20.30","19.45","17.97M","0.86%"
"2022년 05월 02일","19.86","20.00","20.23","19.17","18.78M","-0.85%"
"2022년 04월 29일","20.03","20.65","21.05","19.96","11.93M","-2.86%"
"2022년 04월 28일","20.62","20.20","20.77","19.70","14.08M","3.57%"
"2022년 04월 27일","19.91","19.65","20.28","19.47","16.91M","0.45%"
"2022년 04월 26일","19.82","21.05","21.12","19.79","20.04M","-6.69%"
"2022년 04월 25일","21.24","20.81","21.27","20.44","15.72M","0.52%"
