"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","145.39","142.00","145.40","141.61","892.34K","2.64%"
"2022년 05월 26일","141.65","141.58","142.06","139.14","1.18M","0.44%"
"2022년 05월 25일","141.03","140.47","142.31","139.70","841.11K","0.67%"
"2022년 05월 24일","140.09","140.56","141.16","138.79","1.45M","0.39%"
"2022년 05월 23일","139.54","141.89","142.61","138.56","1.15M","-1.06%"
"2022년 05월 20일","141.03","140.60","142.66","139.00","1.71M","0.69%"
"2022년 05월 19일","140.07","138.39","141.78","136.94","1.50M","0.63%"
"2022년 05월 18일","139.20","139.51","140.33","138.22","1.06M","-0.94%"
"2022년 05월 17일","140.52","136.17","140.95","136.17","1.22M","3.79%"
"2022년 05월 16일","135.39","136.21","137.11","134.18","960.95K","-0.73%"
"2022년 05월 13일","136.39","136.42","138.25","135.70","809.05K","0.22%"
"2022년 05월 12일","136.09","132.57","136.11","132.20","952.26K","2.43%"
"2022년 05월 11일","132.86","133.15","135.82","132.59","630.87K","-0.92%"
"2022년 05월 10일","134.09","136.62","137.69","132.69","878.15K","-1.56%"
"2022년 05월 09일","136.21","135.77","136.68","133.83","1.09M","-0.07%"
"2022년 05월 06일","136.30","135.41","136.74","134.35","707.61K","0.09%"
"2022년 05월 05일","136.18","138.29","138.78","135.08","705.61K","-2.06%"
"2022년 05월 04일","139.04","133.72","139.52","132.90","870.26K","3.93%"
"2022년 05월 03일","133.78","132.59","136.32","132.59","772.46K","1.03%"
"2022년 05월 02일","132.42","133.92","134.83","131.20","982.55K","-1.06%"
