"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.800","3.810","3.900","3.735","631.90K","0.53%"
"2022년 05월 26일","3.780","3.500","3.810","3.450","1.12M","8.93%"
"2022년 05월 25일","3.470","3.340","3.520","3.270","982.17K","4.83%"
"2022년 05월 24일","3.310","3.550","3.550","3.260","984.24K","-7.54%"
"2022년 05월 23일","3.580","3.690","3.750","3.490","789.62K","-0.56%"
"2022년 05월 20일","3.600","3.740","3.740","3.360","1.31M","-0.83%"
"2022년 05월 19일","3.630","3.850","3.878","3.595","1.19M","-3.46%"
"2022년 05월 18일","3.760","4.250","4.259","3.710","2.04M","-12.96%"
"2022년 05월 17일","4.320","3.660","4.330","3.660","3.61M","26.32%"
"2022년 05월 16일","3.420","3.740","3.760","3.370","1.56M","-9.28%"
"2022년 05월 13일","3.770","3.820","4.030","3.765","1.09M","0.27%"
"2022년 05월 12일","3.760","3.530","3.890","3.530","1.56M","5.62%"
"2022년 05월 11일","3.560","3.810","3.995","3.480","1.29M","-7.05%"
"2022년 05월 10일","3.830","3.980","4.030","3.555","1.79M","-1.03%"
"2022년 05월 09일","3.870","4.160","4.230","3.855","1.03M","-8.73%"
"2022년 05월 06일","4.240","4.310","4.390","4.140","1.16M","-3.20%"
"2022년 05월 05일","4.380","4.590","4.690","4.295","793.68K","-7.20%"
"2022년 05월 04일","4.720","4.630","4.740","4.330","1.22M","2.61%"
"2022년 05월 03일","4.600","4.670","4.680","4.395","895.19K","-1.50%"
"2022년 05월 02일","4.670","4.540","4.680","4.400","999.10K","4.24%"
"2022년 04월 29일","4.480","4.500","4.795","4.460","937.37K","-2.18%"
