"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","95.40","95.15","95.64","94.94","483.27K","0.39%"
"2022년 05월 26일","95.03","94.90","95.25","94.90","357.65K","-0.08%"
"2022년 05월 25일","95.11","94.83","95.24","94.52","426.60K","0.30%"
"2022년 05월 24일","94.83","95.01","95.22","94.47","440.61K","-0.19%"
"2022년 05월 23일","95.01","94.45","95.39","94.40","503.91K","0.43%"
"2022년 05월 20일","94.60","94.18","94.74","94.10","836.94K","0.37%"
"2022년 05월 19일","94.25","94.30","94.44","94.08","1.59M","-0.19%"
"2022년 05월 18일","94.43","94.25","94.50","94.13","1.63M","0.19%"
"2022년 05월 17일","94.25","94.29","94.49","94.09","1.81M","-0.04%"
"2022년 05월 16일","94.29","93.80","94.73","93.76","5.83M","15.03%"
"2022년 05월 13일","81.97","81.84","82.47","81.21","187.83K","0.23%"
"2022년 05월 12일","81.78","82.11","83.04","80.63","210.46K","-0.24%"
"2022년 05월 11일","81.98","82.15","83.85","81.39","284.66K","-0.51%"
"2022년 05월 10일","82.40","81.52","82.87","80.54","339.13K","1.57%"
"2022년 05월 09일","81.13","82.59","83.00","80.09","283.88K","-1.90%"
"2022년 05월 06일","82.70","82.35","83.51","81.57","390.74K","-0.39%"
"2022년 05월 05일","83.02","82.24","83.92","80.35","606.41K","3.02%"
"2022년 05월 04일","80.59","79.32","81.43","78.39","474.93K","1.74%"
"2022년 05월 03일","79.21","81.04","81.26","79.21","400.40K","-2.46%"
"2022년 05월 02일","81.21","80.18","82.66","80.18","279.65K","1.08%"
"2022년 04월 29일","80.34","80.91","81.87","79.93","243.80K","-1.39%"
