"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","60.56","60.77","60.91","59.79","106.90K","0.78%"
"2022년 05월 26일","60.09","58.74","60.26","58.74","94.04K","1.61%"
"2022년 05월 25일","59.14","59.14","59.94","58.75","132.50K","-0.42%"
"2022년 05월 24일","59.39","60.31","60.57","58.87","93.90K","-2.97%"
"2022년 05월 23일","61.21","60.96","61.28","60.01","63.23K","0.59%"
"2022년 05월 20일","60.85","59.75","61.22","59.38","142.70K","1.21%"
"2022년 05월 19일","60.12","59.71","61.35","59.48","103.05K","1.06%"
"2022년 05월 18일","59.49","59.93","60.72","59.00","100.92K","-1.70%"
"2022년 05월 17일","60.52","60.82","61.51","59.86","114.26K","0.85%"
"2022년 05월 16일","60.01","60.22","60.30","59.02","105.95K","0.08%"
"2022년 05월 13일","59.96","57.84","60.13","57.49","180.83K","5.01%"
"2022년 05월 12일","57.10","56.36","57.84","56.27","371.09K","-0.26%"
"2022년 05월 11일","57.25","56.58","58.67","56.50","516.76K","-0.07%"
"2022년 05월 10일","57.29","58.08","58.23","56.19","246.23K","0.86%"
"2022년 05월 09일","56.80","56.51","57.63","56.40","160.15K","-1.82%"
"2022년 05월 06일","57.85","58.26","58.56","56.58","288.81K","-1.82%"
"2022년 05월 05일","58.92","62.77","62.91","58.42","153.51K","-7.43%"
"2022년 05월 04일","63.65","63.18","63.74","60.97","148.87K","1.18%"
"2022년 05월 03일","62.91","61.85","63.27","61.85","195.52K","1.21%"
"2022년 05월 02일","62.16","62.26","63.02","61.25","227.00K","0.02%"
"2022년 04월 29일","62.15","63.02","64.18","62.05","112.59K","-1.96%"
