"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","85.67","85.07","85.87","84.92","2.35M","1.82%"
"2022년 05월 26일","84.14","84.00","85.04","83.79","2.07M","0.74%"
"2022년 05월 25일","83.52","82.28","83.86","81.96","1.74M","1.56%"
"2022년 05월 24일","82.24","81.58","82.39","80.56","1.62M","0.46%"
"2022년 05월 23일","81.86","80.95","82.80","80.86","1.84M","2.57%"
"2022년 05월 20일","79.81","81.43","81.84","78.18","1.66M","-1.98%"
"2022년 05월 19일","81.42","80.44","82.47","79.68","1.59M","0.31%"
"2022년 05월 18일","81.17","84.73","84.90","81.01","2.46M","-4.62%"
"2022년 05월 17일","85.10","84.51","85.31","83.80","1.57M","2.19%"
"2022년 05월 16일","83.28","84.04","84.04","81.93","1.56M","-0.56%"
"2022년 05월 13일","83.75","83.80","84.78","83.26","1.45M","0.31%"
"2022년 05월 12일","83.49","82.43","83.72","81.97","1.16M","1.07%"
"2022년 05월 11일","82.61","83.35","84.60","82.33","1.71M","-1.36%"
"2022년 05월 10일","83.75","86.67","86.68","83.27","1.68M","-1.87%"
"2022년 05월 09일","85.35","83.80","85.95","83.53","2.23M","1.01%"
"2022년 05월 06일","84.50","85.01","85.28","82.88","1.41M","-0.82%"
"2022년 05월 05일","85.20","87.00","87.25","84.24","1.85M","-3.19%"
"2022년 05월 04일","88.01","85.30","88.25","84.77","1.80M","3.44%"
"2022년 05월 03일","85.08","84.37","86.28","84.24","1.54M","1.27%"
"2022년 05월 02일","84.01","83.47","84.80","82.49","1.77M","1.16%"
"2022년 04월 29일","83.05","84.50","85.84","82.84","1.87M","-2.36%"
