"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","44.34","44.36","44.60","43.15","4.49M","-0.76%"
"2022년 05월 23일","44.68","44.70","45.19","44.23","4.17M","2.08%"
"2022년 05월 20일","43.77","43.77","44.13","42.95","5.01M","1.04%"
"2022년 05월 19일","43.32","42.48","43.75","42.44","7.21M","0.07%"
"2022년 05월 18일","43.29","44.20","44.26","43.14","4.06M","-2.92%"
"2022년 05월 17일","44.59","44.19","44.76","43.88","3.97M","3.12%"
"2022년 05월 16일","43.24","43.32","43.65","42.50","3.55M","-0.51%"
"2022년 05월 13일","43.46","43.31","43.81","42.93","4.22M","1.52%"
"2022년 05월 12일","42.81","42.16","43.17","41.90","5.35M","0.90%"
"2022년 05월 11일","42.43","43.11","44.01","42.36","5.47M","-1.23%"
"2022년 05월 10일","42.96","43.62","44.05","42.25","5.29M","-0.58%"
"2022년 05월 09일","43.21","43.25","43.82","42.89","4.98M","-1.26%"
"2022년 05월 06일","43.76","44.08","44.14","43.20","4.79M","-0.77%"
"2022년 05월 05일","44.10","44.33","44.33","43.25","5.74M","-1.56%"
"2022년 05월 04일","44.80","43.23","44.85","42.96","5.95M","3.92%"
"2022년 05월 03일","43.11","42.94","43.69","42.53","7.14M","0.96%"
"2022년 05월 02일","42.70","42.37","42.94","41.76","8.08M","1.52%"
"2022년 04월 29일","42.06","43.34","43.68","41.95","4.41M","-3.22%"
"2022년 04월 28일","43.46","43.21","43.54","42.35","5.68M","2.62%"
"2022년 04월 27일","42.35","42.49","42.91","42.17","6.65M","-2.10%"
"2022년 04월 26일","43.26","43.99","44.52","43.25","6.21M","-2.50%"
"2022년 04월 25일","44.37","43.76","44.48","43.15","6.50M","0.36%"
