"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","24.68","24.35","24.76","24.14","23.33K","1.36%"
"2022년 05월 26일","24.35","24.17","24.62","24.17","23.31K","0.79%"
"2022년 05월 25일","24.16","24.23","24.44","23.95","22.16K","0.00%"
"2022년 05월 24일","24.16","23.73","24.27","23.52","27.37K","0.29%"
"2022년 05월 23일","24.09","23.98","24.48","23.89","24.38K","1.22%"
"2022년 05월 20일","23.80","23.66","24.01","23.38","30.56K","0.72%"
"2022년 05월 19일","23.63","23.81","24.09","23.52","26.91K","-0.76%"
"2022년 05월 18일","23.81","24.35","24.50","23.67","28.30K","-2.86%"
"2022년 05월 17일","24.51","23.98","24.59","23.77","20.94K","3.20%"
"2022년 05월 16일","23.75","23.88","24.22","23.75","27.41K","-1.41%"
"2022년 05월 13일","24.09","23.74","24.30","23.74","30.70K","2.29%"
"2022년 05월 12일","23.55","23.83","23.91","23.30","29.36K","-1.88%"
"2022년 05월 11일","24.00","23.20","24.09","23.20","34.20K","3.85%"
"2022년 05월 10일","23.11","23.38","23.59","22.83","37.56K","-1.24%"
"2022년 05월 09일","23.40","23.55","23.57","23.03","30.97K","-1.60%"
"2022년 05월 06일","23.78","23.70","23.84","23.31","17.41K","-0.71%"
"2022년 05월 05일","23.95","23.80","24.01","23.25","25.48K","0.00%"
"2022년 05월 04일","23.95","24.12","24.47","23.95","43.51K","-1.60%"
"2022년 05월 03일","24.34","24.07","24.45","23.77","32.11K","1.25%"
"2022년 05월 02일","24.04","24.07","24.27","23.95","30.43K","-0.08%"
"2022년 04월 29일","24.06","24.09","24.31","23.74","25.88K","-0.46%"
