"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.610","4.460","4.690","4.460","65.61K","4.30%"
"2022년 05월 26일","4.420","4.630","4.680","4.400","79.10K","-4.33%"
"2022년 05월 25일","4.620","4.290","4.680","4.270","114.54K","7.19%"
"2022년 05월 24일","4.310","4.310","4.340","4.150","107.53K","-0.23%"
"2022년 05월 23일","4.320","4.330","4.480","4.180","118.46K","0.47%"
"2022년 05월 20일","4.300","4.500","4.530","4.210","126.10K","-3.37%"
"2022년 05월 19일","4.450","4.590","4.700","4.417","122.76K","-3.89%"
"2022년 05월 18일","4.630","4.840","4.985","4.510","249.08K","-5.12%"
"2022년 05월 17일","4.880","4.340","4.920","4.261","270.05K","14.55%"
"2022년 05월 16일","4.260","4.120","4.580","4.070","372.79K","8.95%"
"2022년 05월 13일","3.910","3.980","4.090","3.800","246.12K","1.30%"
"2022년 05월 12일","3.860","3.600","3.860","3.410","433.57K","6.93%"
"2022년 05월 11일","3.610","3.480","3.770","3.480","536.95K","6.18%"
"2022년 05월 10일","3.400","4.950","5.100","3.360","1.05M","-32.94%"
"2022년 05월 09일","5.070","5.420","5.470","5.030","290.61K","-6.46%"
"2022년 05월 06일","5.420","5.610","5.640","5.330","175.74K","-4.07%"
"2022년 05월 05일","5.650","5.800","5.920","5.530","134.49K","-2.75%"
"2022년 05월 04일","5.810","5.830","5.940","5.460","136.90K","0.69%"
"2022년 05월 03일","5.770","5.570","5.890","5.490","167.56K","3.04%"
"2022년 05월 02일","5.600","5.070","5.650","5.070","275.69K","8.74%"
"2022년 04월 29일","5.150","5.170","5.420","5.110","187.46K","-0.96%"
