"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","68.69","68.31","68.90","67.96","42.28K","0.79%"
"2022년 05월 26일","68.15","67.13","68.50","67.13","76.15K","2.02%"
"2022년 05월 25일","66.80","66.76","67.44","66.34","45.12K","0.89%"
"2022년 05월 24일","66.21","66.24","67.98","64.89","43.88K","-0.21%"
"2022년 05월 23일","66.35","66.44","67.57","66.11","44.51K","1.02%"
"2022년 05월 20일","65.68","65.90","66.23","64.61","47.16K","0.27%"
"2022년 05월 19일","65.50","65.71","66.50","65.24","61.02K","-1.62%"
"2022년 05월 18일","66.58","67.41","67.49","65.79","93.76K","-2.52%"
"2022년 05월 17일","68.30","67.16","68.30","67.16","39.99K","3.16%"
"2022년 05월 16일","66.21","66.26","67.07","65.83","53.23K","-0.87%"
"2022년 05월 13일","66.79","66.94","67.82","65.67","54.90K","0.69%"
"2022년 05월 12일","66.33","67.31","67.31","65.08","46.03K","-1.15%"
"2022년 05월 11일","67.10","67.69","69.16","66.91","74.21K","-1.47%"
"2022년 05월 10일","68.10","68.15","69.30","67.01","123.97K","0.56%"
"2022년 05월 09일","67.72","67.09","68.29","66.38","63.64K","0.12%"
"2022년 05월 06일","67.64","67.88","67.88","66.66","67.20K","-0.69%"
"2022년 05월 05일","68.11","69.44","69.44","67.31","45.56K","-2.81%"
"2022년 05월 04일","70.08","68.72","70.14","68.33","40.21K","2.52%"
"2022년 05월 03일","68.36","67.65","68.77","67.39","47.14K","0.43%"
"2022년 05월 02일","68.07","67.62","68.33","66.82","86.29K","1.42%"
"2022년 04월 29일","67.12","68.56","69.30","66.52","77.77K","-2.54%"
