"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","26.86","26.13","26.86","26.13","50.47K","1.44%"
"2022년 05월 26일","26.48","26.42","26.65","26.18","59.17K","1.18%"
"2022년 05월 25일","26.17","26.10","26.51","25.90","55.38K","0.27%"
"2022년 05월 24일","26.10","26.16","26.19","25.50","86.67K","0.58%"
"2022년 05월 23일","25.95","25.83","26.24","25.59","73.86K","2.04%"
"2022년 05월 20일","25.43","25.54","25.57","25.08","65.19K","0.28%"
"2022년 05월 19일","25.36","25.47","25.83","25.34","104.07K","-1.71%"
"2022년 05월 18일","25.80","26.17","26.31","25.71","66.15K","-2.20%"
"2022년 05월 17일","26.38","26.13","26.47","26.04","69.94K","2.45%"
"2022년 05월 16일","25.75","25.84","26.19","25.48","61.95K","-0.35%"
"2022년 05월 13일","25.84","26.62","26.72","25.68","128.90K","-1.49%"
"2022년 05월 12일","26.23","25.95","26.29","25.78","97.50K","1.47%"
"2022년 05월 11일","25.85","25.69","26.39","25.52","99.30K","1.25%"
"2022년 05월 10일","25.53","26.40","26.42","25.30","92.46K","-2.15%"
"2022년 05월 09일","26.09","26.00","26.43","25.84","104.59K","0.23%"
"2022년 05월 06일","26.03","26.43","26.50","25.58","118.80K","-1.48%"
"2022년 05월 05일","26.42","27.06","27.06","26.07","112.28K","-3.40%"
"2022년 05월 04일","27.35","26.78","27.36","26.48","126.38K","2.63%"
"2022년 05월 03일","26.65","26.74","26.93","26.49","56.30K","-0.67%"
"2022년 05월 02일","26.83","26.76","27.48","26.33","143.16K","1.09%"
"2022년 04월 29일","26.54","27.42","27.42","26.44","129.56K","-2.43%"
