"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","19.68","19.01","19.70","19.01","130.78K","3.63%"
"2022년 05월 26일","18.99","18.11","19.08","18.11","143.40K","4.80%"
"2022년 05월 25일","18.12","16.58","18.25","16.58","205.88K","9.42%"
"2022년 05월 24일","16.56","16.55","16.76","16.01","60.27K","-1.13%"
"2022년 05월 23일","16.75","16.96","17.15","16.72","121.87K","-0.42%"
"2022년 05월 20일","16.82","17.57","17.59","16.60","89.62K","-3.05%"
"2022년 05월 19일","17.35","17.01","17.51","16.80","127.75K","1.52%"
"2022년 05월 18일","17.09","17.32","17.66","17.01","137.42K","-2.90%"
"2022년 05월 17일","17.60","17.29","17.60","17.19","40.27K","3.83%"
"2022년 05월 16일","16.95","17.08","17.57","16.89","98.26K","-1.57%"
"2022년 05월 13일","17.22","16.74","17.29","16.74","97.59K","3.67%"
"2022년 05월 12일","16.61","15.66","16.61","15.60","97.37K","5.13%"
"2022년 05월 11일","15.80","16.11","16.50","15.77","66.02K","-2.41%"
"2022년 05월 10일","16.19","16.72","16.72","16.15","65.61K","-1.16%"
"2022년 05월 09일","16.38","16.60","16.90","15.98","107.33K","-1.03%"
"2022년 05월 06일","16.55","16.50","16.59","16.13","99.31K","-0.06%"
"2022년 05월 05일","16.56","17.32","17.32","16.40","86.77K","-5.53%"
"2022년 05월 04일","17.53","17.47","17.53","16.64","83.90K","0.86%"
"2022년 05월 03일","17.38","17.71","17.71","17.33","39.86K","-1.92%"
"2022년 05월 02일","17.72","17.49","18.00","17.22","60.81K","1.26%"
"2022년 04월 29일","17.50","17.55","17.76","17.30","105.66K","-1.19%"
