"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","93.50","98.39","98.64","88.26","164.13M","-3.28%"
"2022년 05월 19일","96.67","96.69","100.69","95.09","141.51M","0.41%"
"2022년 05월 18일","96.28","100.00","104.22","95.71","142.18M","-6.04%"
"2022년 05월 17일","102.47","97.88","103.20","97.54","163.32M","8.73%"
"2022년 05월 16일","94.24","93.86","98.17","93.08","130.91M","-0.93%"
"2022년 05월 13일","95.12","88.30","96.57","88.22","137.83M","9.26%"
"2022년 05월 12일","87.06","86.60","88.55","83.27","128.73M","-0.98%"
"2022년 05월 11일","87.92","87.84","93.46","86.53","135.58M","-0.91%"
"2022년 05월 10일","88.73","89.18","90.77","85.41","136.81M","2.74%"
"2022년 05월 09일","86.36","92.86","93.74","85.38","144.52M","-9.42%"
"2022년 05월 06일","95.34","94.34","98.18","92.65","144.29M","1.57%"
"2022년 05월 05일","93.87","97.65","97.84","92.17","153.13M","-5.58%"
"2022년 05월 04일","99.42","98.18","99.69","91.70","224.89M","9.10%"
"2022년 05월 03일","91.13","89.85","92.21","89.01","126.38M","1.44%"
"2022년 05월 02일","89.84","85.65","90.37","85.32","97.45M","5.05%"
"2022년 04월 29일","85.52","87.92","91.73","85.39","82.13M","-4.60%"
"2022년 04월 28일","89.64","86.67","90.58","84.78","91.50M","5.57%"
"2022년 04월 27일","84.91","84.25","87.90","84.02","83.13M","-0.29%"
"2022년 04월 26일","85.16","89.74","90.12","85.08","89.13M","-6.10%"
"2022년 04월 25일","90.69","89.59","91.34","88.63","93.12M","2.89%"
"2022년 04월 22일","88.14","90.03","91.46","87.93","74.01M","-1.90%"
