"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.320","1.280","1.350","1.270","187.80K","3.94%"
"2022년 05월 26일","1.270","1.320","1.380","1.270","142.62K","-5.22%"
"2022년 05월 25일","1.340","1.369","1.380","1.330","71.09K","-0.74%"
"2022년 05월 24일","1.350","1.370","1.380","1.340","53.23K","-2.88%"
"2022년 05월 23일","1.390","1.430","1.430","1.360","40.65K","-0.71%"
"2022년 05월 20일","1.400","1.400","1.420","1.330","79.88K","0.72%"
"2022년 05월 19일","1.390","1.390","1.410","1.380","16.16K","-0.71%"
"2022년 05월 18일","1.400","1.450","1.465","1.400","8.10K","-4.76%"
"2022년 05월 17일","1.470","1.420","1.490","1.400","31.50K","5.76%"
"2022년 05월 16일","1.390","1.380","1.430","1.360","36.59K","0.72%"
"2022년 05월 13일","1.380","1.350","1.450","1.350","55.26K","2.22%"
"2022년 05월 12일","1.350","1.360","1.390","1.350","79.31K","-3.57%"
"2022년 05월 11일","1.400","1.400","1.400","1.360","32.62K","0.00%"
"2022년 05월 10일","1.400","1.440","1.460","1.380","30.97K","-3.59%"
"2022년 05월 09일","1.452","1.380","1.500","1.360","97.59K","2.99%"
"2022년 05월 06일","1.410","1.390","1.490","1.390","72.65K","0.71%"
"2022년 05월 05일","1.400","1.420","1.420","1.374","154.55K","-0.71%"
"2022년 05월 04일","1.410","1.350","1.410","1.350","49.52K","4.44%"
"2022년 05월 03일","1.350","1.360","1.390","1.350","70.32K","-1.46%"
"2022년 05월 02일","1.370","1.380","1.436","1.350","86.94K","-2.14%"
"2022년 04월 29일","1.400","1.420","1.495","1.400","96.80K","-2.77%"
