"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","30.26","30.18","30.46","30.07","30.41K","0.53%"
"2022년 05월 26일","30.10","29.76","30.20","29.41","44.95K","2.07%"
"2022년 05월 25일","29.49","29.70","30.10","29.15","55.51K","-0.61%"
"2022년 05월 24일","29.67","29.83","30.02","29.19","104.94K","-0.97%"
"2022년 05월 23일","29.96","30.04","31.97","29.81","46.89K","1.22%"
"2022년 05월 20일","29.60","29.64","29.87","28.95","49.65K","0.58%"
"2022년 05월 19일","29.43","29.80","30.14","29.37","62.74K","-2.23%"
"2022년 05월 18일","30.10","30.91","31.23","29.88","50.23K","-3.03%"
"2022년 05월 17일","31.04","30.59","31.08","30.56","47.30K","2.82%"
"2022년 05월 16일","30.19","30.89","31.54","29.94","68.54K","-2.99%"
"2022년 05월 13일","31.12","31.38","31.61","30.59","71.04K","-0.38%"
"2022년 05월 12일","31.24","31.63","31.63","30.80","40.78K","-1.58%"
"2022년 05월 11일","31.74","32.00","32.48","31.64","93.15K","-0.16%"
"2022년 05월 10일","31.79","32.48","32.66","31.56","45.79K","-1.73%"
"2022년 05월 09일","32.35","32.25","32.64","32.05","68.71K","-0.43%"
"2022년 05월 06일","32.49","32.71","32.75","32.02","46.71K","-0.67%"
"2022년 05월 05일","32.71","33.55","33.55","32.46","40.79K","-2.79%"
"2022년 05월 04일","33.65","32.92","33.68","32.86","69.65K","2.06%"
"2022년 05월 03일","32.97","32.44","33.22","32.32","73.36K","1.10%"
"2022년 05월 02일","32.61","32.43","32.86","32.21","82.00K","1.30%"
"2022년 04월 29일","32.19","32.66","32.66","31.97","163.26K","-1.59%"
