"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","53.91","53.92","54.40","53.51","21.41M","-0.15%"
"2022년 05월 26일","53.99","54.06","54.92","53.88","23.46M","0.52%"
"2022년 05월 25일","53.71","53.20","54.05","53.04","23.42M","0.56%"
"2022년 05월 24일","53.41","52.71","53.61","52.71","26.07M","1.00%"
"2022년 05월 23일","52.88","52.58","53.69","52.48","22.41M","0.78%"
"2022년 05월 20일","52.47","51.26","52.70","51.13","31.25M","3.59%"
"2022년 05월 19일","50.65","50.00","50.88","49.59","19.87M","0.50%"
"2022년 05월 18일","50.40","51.22","51.42","50.16","22.18M","-1.83%"
"2022년 05월 17일","51.34","50.95","51.52","50.18","19.83M","1.32%"
"2022년 05월 16일","50.67","49.87","51.05","49.87","19.42M","1.50%"
"2022년 05월 13일","49.92","50.38","50.79","49.68","22.31M","-0.93%"
"2022년 05월 12일","50.39","49.00","50.43","48.72","33.41M","1.90%"
"2022년 05월 11일","49.45","49.07","50.24","49.03","29.63M","-0.08%"
"2022년 05월 10일","49.49","49.04","49.90","48.69","27.28M","1.75%"
"2022년 05월 09일","48.64","48.38","49.17","47.77","25.01M","-0.82%"
"2022년 05월 06일","49.04","48.09","49.22","48.04","19.89M","1.22%"
"2022년 05월 05일","48.45","49.46","49.55","47.55","28.33M","-2.44%"
"2022년 05월 04일","49.66","48.89","49.87","47.91","28.61M","0.75%"
"2022년 05월 03일","49.29","48.87","50.04","47.70","33.72M","1.97%"
"2022년 05월 02일","48.34","47.68","48.76","47.46","36.23M","-1.49%"
