"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","342.08","342.48","343.38","330.80","800.70K","-1.32%"
"2022년 05월 23일","346.65","345.93","349.02","338.54","781.76K","1.05%"
"2022년 05월 20일","343.05","354.83","354.83","333.05","1.17M","-2.35%"
"2022년 05월 19일","351.31","348.94","357.83","345.22","1.09M","0.25%"
"2022년 05월 18일","350.45","380.93","383.02","344.00","1.67M","-10.83%"
"2022년 05월 17일","393.01","398.80","400.99","387.96","618.05K","-0.04%"
"2022년 05월 16일","393.16","396.34","399.34","387.52","652.08K","-0.69%"
"2022년 05월 13일","395.89","385.69","396.64","384.84","759.61K","4.77%"
"2022년 05월 12일","377.85","371.41","384.15","369.35","710.60K","0.51%"
"2022년 05월 11일","375.95","379.78","388.68","374.35","916.02K","-1.29%"
"2022년 05월 10일","380.87","389.41","393.00","371.32","825.55K","-0.06%"
"2022년 05월 09일","381.09","384.03","396.33","379.34","750.92K","-2.14%"
"2022년 05월 06일","389.43","394.63","394.63","382.05","639.40K","-1.82%"
"2022년 05월 05일","396.63","401.84","404.00","388.34","663.48K","-2.94%"
"2022년 05월 04일","408.64","401.53","410.00","392.03","691.44K","1.85%"
"2022년 05월 03일","401.23","404.38","404.45","395.83","715.59K","-1.07%"
"2022년 05월 02일","405.55","398.61","406.23","393.39","746.23K","2.21%"
"2022년 04월 29일","396.80","413.86","414.18","395.63","954.37K","-4.94%"
"2022년 04월 28일","417.42","404.72","420.83","403.64","552.36K","3.63%"
"2022년 04월 27일","402.78","405.28","411.59","399.21","666.35K","-1.12%"
"2022년 04월 26일","407.33","412.59","413.84","406.56","479.81K","-2.59%"
"2022년 04월 25일","418.14","404.76","418.50","400.36","731.46K","2.86%"
