"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","25.45","24.60","25.45","23.77","2.66M","4.73%"
"2022년 05월 26일","24.30","25.47","25.70","22.55","3.59M","-1.82%"
"2022년 05월 25일","24.75","23.98","24.82","23.70","1.47M","4.12%"
"2022년 05월 24일","23.77","24.24","24.47","23.32","1.14M","-3.65%"
"2022년 05월 23일","24.67","24.00","24.78","22.91","1.70M","4.31%"
"2022년 05월 20일","23.65","24.19","24.27","23.23","1.31M","-1.21%"
"2022년 05월 19일","23.94","23.30","24.47","23.19","982.57K","1.57%"
"2022년 05월 18일","23.57","24.06","24.75","23.11","1.35M","0.60%"
"2022년 05월 17일","23.43","24.78","25.00","23.39","1.23M","-4.17%"
"2022년 05월 16일","24.45","23.73","24.89","23.71","2.03M","3.56%"
"2022년 05월 13일","23.61","22.72","24.57","22.51","1.38M","6.50%"
"2022년 05월 12일","22.17","22.00","22.33","20.84","1.39M","-0.27%"
"2022년 05월 11일","22.23","22.71","23.50","22.17","1.17M","-1.16%"
"2022년 05월 10일","22.49","21.87","23.03","21.78","1.42M","5.34%"
"2022년 05월 09일","21.35","23.11","23.11","21.07","3.42M","-10.78%"
"2022년 05월 06일","23.93","24.50","24.61","23.59","1.35M","-2.13%"
"2022년 05월 05일","24.45","24.80","25.00","23.32","1.28M","-0.81%"
"2022년 05월 04일","24.65","24.36","25.00","23.63","1.58M","3.79%"
"2022년 05월 03일","23.75","22.34","24.02","22.34","1.34M","5.56%"
"2022년 05월 02일","22.50","22.08","22.60","21.55","981.60K","0.81%"
"2022년 04월 29일","22.32","23.14","23.41","22.28","947.60K","-3.29%"
