"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.507","0.520","0.525","0.500","276.56K","-0.59%"
"2022년 05월 26일","0.510","0.540","0.540","0.490","164.50K","0.00%"
"2022년 05월 25일","0.510","0.526","0.550","0.502","317.93K","-3.06%"
"2022년 05월 24일","0.526","0.590","0.590","0.508","293.62K","-12.32%"
"2022년 05월 23일","0.600","0.620","0.622","0.580","259.13K","-3.38%"
"2022년 05월 20일","0.621","0.580","0.650","0.550","837.64K","8.36%"
"2022년 05월 19일","0.573","0.646","0.646","0.570","684.10K","-10.45%"
"2022년 05월 18일","0.640","0.753","0.779","0.640","1.55M","-18.99%"
"2022년 05월 17일","0.790","1.020","1.100","0.750","4.88M","-65.20%"
"2022년 05월 16일","2.270","1.970","2.290","1.960","18.81K","16.41%"
"2022년 05월 13일","1.950","1.930","1.950","1.902","4.90K","5.41%"
"2022년 05월 12일","1.850","1.800","1.930","1.800","10.18K","-4.15%"
"2022년 05월 11일","1.930","1.810","1.960","1.810","6.49K","-2.53%"
"2022년 05월 10일","1.980","2.240","2.370","1.860","24.54K","-11.21%"
"2022년 05월 09일","2.230","2.530","2.530","2.230","26.50K","-14.56%"
"2022년 05월 06일","2.610","2.620","2.750","2.610","5.84K","-2.61%"
"2022년 05월 05일","2.680","2.721","2.800","2.620","9.75K","-3.25%"
"2022년 05월 04일","2.770","2.670","2.800","2.670","8.66K","2.21%"
"2022년 05월 03일","2.710","2.780","2.790","2.700","28.15K","3.04%"
"2022년 05월 02일","2.630","2.460","2.713","2.460","30.94K","8.68%"
