"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","15.83","15.71","15.85","15.69","630.16K","0.76%"
"2022년 05월 26일","15.71","15.61","15.81","15.61","847.61K","0.96%"
"2022년 05월 25일","15.56","15.48","15.73","15.36","1.03M","0.71%"
"2022년 05월 24일","15.45","15.42","15.50","15.14","1.30M","0.26%"
"2022년 05월 23일","15.41","15.43","15.62","15.31","1.07M","1.85%"
"2022년 05월 20일","15.13","15.09","15.26","14.88","1.17M","0.87%"
"2022년 05월 19일","15.00","15.03","15.19","14.97","1.09M","-1.38%"
"2022년 05월 18일","15.21","15.29","15.41","15.08","1.16M","-1.62%"
"2022년 05월 17일","15.46","15.20","15.48","15.14","1.12M","3.34%"
"2022년 05월 16일","14.96","15.07","15.19","14.85","1.04M","-0.86%"
"2022년 05월 13일","15.09","15.24","15.31","14.97","1.07M","-0.59%"
"2022년 05월 12일","15.18","15.09","15.18","14.82","1.17M","0.46%"
"2022년 05월 11일","15.11","15.36","15.53","15.09","1.15M","-1.56%"
"2022년 05월 10일","15.35","15.51","15.68","15.07","1.16M","-1.03%"
"2022년 05월 09일","15.51","15.26","15.62","15.21","1.19M","0.71%"
"2022년 05월 06일","15.40","15.53","15.58","15.21","1.23M","-1.28%"
"2022년 05월 05일","15.60","15.73","15.73","15.38","905.02K","-1.89%"
"2022년 05월 04일","15.90","15.49","15.96","15.43","945.58K","2.71%"
"2022년 05월 03일","15.48","15.38","15.58","15.27","869.90K","0.91%"
"2022년 05월 02일","15.34","15.26","15.44","15.02","1.34M","1.12%"
"2022년 04월 29일","15.17","15.69","15.73","15.12","999.94K","-3.62%"
