"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","590.00","587.69","591.12","578.59","35.25K","1.48%"
"2022년 05월 26일","581.40","560.56","589.45","560.56","62.87K","3.56%"
"2022년 05월 25일","561.40","551.55","573.61","546.00","76.20K","1.16%"
"2022년 05월 24일","554.96","558.58","562.80","529.65","81.18K","-1.39%"
"2022년 05월 23일","562.81","558.11","566.49","545.02","101.28K","1.87%"
"2022년 05월 20일","552.50","578.45","578.45","537.62","92.96K","-2.67%"
"2022년 05월 19일","567.67","581.54","595.00","560.63","97.04K","-3.99%"
"2022년 05월 18일","591.27","601.76","607.50","586.85","133.07K","-3.39%"
"2022년 05월 17일","612.01","602.86","613.01","597.47","67.84K","3.39%"
"2022년 05월 16일","591.95","584.04","603.18","573.37","91.54K","0.57%"
"2022년 05월 13일","588.58","566.58","591.71","566.58","85.80K","4.83%"
"2022년 05월 12일","561.47","561.66","574.60","545.00","112.86K","-1.16%"
"2022년 05월 11일","568.06","579.06","598.06","567.07","91.88K","-1.01%"
"2022년 05월 10일","573.85","569.75","581.89","553.51","102.18K","0.06%"
"2022년 05월 09일","573.52","590.09","590.58","562.66","134.78K","-4.35%"
"2022년 05월 06일","599.58","605.01","605.01","589.19","91.46K","-0.90%"
"2022년 05월 05일","605.01","627.01","632.05","593.43","127.51K","-5.60%"
"2022년 05월 04일","640.93","621.00","648.95","610.19","160.42K","3.06%"
"2022년 05월 03일","621.88","530.10","625.00","530.10","310.81K","20.16%"
"2022년 05월 02일","517.56","512.66","528.74","506.29","136.68K","0.99%"
"2022년 04월 29일","512.50","534.30","540.14","511.13","54.94K","-4.71%"
