"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.309","2.240","2.350","2.240","18.78K","0.37%"
"2022년 05월 26일","2.300","2.350","2.420","2.275","27.29K","-0.43%"
"2022년 05월 25일","2.310","2.210","2.310","2.160","27.20K","4.52%"
"2022년 05월 24일","2.210","2.240","2.250","2.130","14.80K","-0.90%"
"2022년 05월 23일","2.230","2.250","2.280","2.080","116.89K","0.22%"
"2022년 05월 20일","2.225","2.200","2.225","2.170","39.79K","1.14%"
"2022년 05월 19일","2.200","2.110","2.200","2.040","85.81K","6.28%"
"2022년 05월 18일","2.070","2.140","2.140","2.003","16.98K","-3.73%"
"2022년 05월 17일","2.150","2.180","2.180","2.080","21.27K","0.95%"
"2022년 05월 16일","2.130","2.020","2.190","2.010","46.11K","0.00%"
"2022년 05월 13일","2.130","2.020","2.130","2.000","127.71K","3.03%"
"2022년 05월 12일","2.067","1.940","2.090","1.850","55.68K","11.75%"
"2022년 05월 11일","1.850","1.990","1.990","1.830","17.44K","-5.90%"
"2022년 05월 10일","1.966","1.720","1.966","1.720","95.91K","11.07%"
"2022년 05월 09일","1.770","1.700","1.830","1.550","252.62K","17.22%"
"2022년 05월 06일","1.510","1.490","1.580","1.470","24.07K","4.86%"
"2022년 05월 05일","1.440","1.430","1.440","1.400","24.32K","1.41%"
"2022년 05월 04일","1.420","1.460","1.460","1.400","22.35K","0.00%"
"2022년 05월 03일","1.420","1.429","1.440","1.400","27.07K","0.71%"
"2022년 05월 02일","1.410","1.410","1.460","1.410","21.56K","-4.73%"
"2022년 04월 29일","1.480","1.490","1.490","1.410","12.72K","2.78%"
