"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.750","2.674","2.789","2.640","21.69K","4.96%"
"2022년 05월 26일","2.620","2.780","2.800","2.600","27.70K","0.63%"
"2022년 05월 25일","2.604","2.632","2.780","2.604","17.86K","-0.62%"
"2022년 05월 24일","2.620","2.750","2.870","2.600","26.29K","-6.43%"
"2022년 05월 23일","2.800","2.910","2.950","2.800","19.92K","-1.41%"
"2022년 05월 20일","2.840","3.140","3.140","2.840","7.24K","-5.33%"
"2022년 05월 19일","3.000","2.766","3.015","2.702","19.66K","3.45%"
"2022년 05월 18일","2.900","3.000","3.000","2.890","7.62K","-3.33%"
"2022년 05월 17일","3.000","2.825","3.000","2.800","11.32K","5.63%"
"2022년 05월 16일","2.840","2.620","2.856","2.620","14.06K","7.58%"
"2022년 05월 13일","2.640","2.600","2.670","2.600","8.29K","0.38%"
"2022년 05월 12일","2.630","2.578","2.670","2.578","13.81K","1.15%"
"2022년 05월 11일","2.600","2.440","2.640","2.440","16.42K","0.62%"
"2022년 05월 10일","2.584","2.500","2.615","2.500","20.29K","-3.22%"
"2022년 05월 09일","2.670","2.800","2.850","2.445","40.29K","-4.64%"
"2022년 05월 06일","2.800","3.190","3.190","2.530","91.57K","-13.58%"
"2022년 05월 05일","3.240","3.240","3.350","3.240","2.82K","0.00%"
"2022년 05월 04일","3.240","3.180","3.250","3.178","7.80K","0.00%"
"2022년 05월 03일","3.240","3.360","3.360","3.240","5.33K","-1.52%"
"2022년 05월 02일","3.290","3.340","3.370","3.262","9.42K","-2.66%"
"2022년 04월 29일","3.380","3.450","3.450","3.314","7.64K","2.11%"
