"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.000","2.060","2.060","2.000","3.43K","-0.74%"
"2022년 05월 26일","2.015","1.980","2.055","1.980","3.72K","2.54%"
"2022년 05월 25일","1.965","2.000","2.048","1.950","1.06K","0.77%"
"2022년 05월 24일","1.950","2.070","2.100","1.950","18.86K","-3.94%"
"2022년 05월 23일","2.030","2.050","2.100","2.022","12.28K","-0.49%"
"2022년 05월 20일","2.040","2.000","2.096","2.000","3.09K","4.08%"
"2022년 05월 19일","1.960","2.046","2.046","1.960","0.82K","-1.64%"
"2022년 05월 18일","1.993","2.020","2.020","1.993","2.07K","-0.37%"
"2022년 05월 17일","2.000","1.980","2.100","1.980","11.87K","2.30%"
"2022년 05월 16일","1.955","2.070","2.090","1.955","7.12K","-1.76%"
"2022년 05월 13일","1.990","2.000","2.000","1.980","3.46K","0.19%"
"2022년 05월 12일","1.986","1.990","1.990","1.980","4.14K","-0.69%"
"2022년 05월 11일","2.000","1.974","2.020","1.974","0.71K","-1.96%"
"2022년 05월 10일","2.040","2.040","2.040","2.040","0.49K","3.29%"
"2022년 05월 09일","1.975","2.150","2.150","1.975","5.65K","-8.70%"
"2022년 05월 06일","2.163","2.211","2.240","2.130","5.07K","-3.72%"
"2022년 05월 05일","2.247","2.297","2.297","2.247","5.26K","-0.15%"
"2022년 05월 04일","2.250","2.360","2.360","2.250","3.60K","-2.17%"
"2022년 05월 03일","2.300","2.420","2.593","2.300","8.71K","-4.56%"
"2022년 05월 02일","2.410","2.520","2.520","2.410","0.64K","-3.67%"
