"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.616","0.590","0.640","0.581","1.03M","3.56%"
"2022년 05월 26일","0.595","0.590","0.610","0.575","682.00K","1.85%"
"2022년 05월 25일","0.584","0.610","0.640","0.575","890.51K","-5.91%"
"2022년 05월 24일","0.621","0.610","0.630","0.581","1.23M","-1.46%"
"2022년 05월 23일","0.630","0.640","0.653","0.610","861.87K","0.00%"
"2022년 05월 20일","0.630","0.594","0.635","0.580","967.00K","7.75%"
"2022년 05월 19일","0.585","0.570","0.608","0.570","533.79K","2.35%"
"2022년 05월 18일","0.571","0.580","0.625","0.571","870.89K","-5.49%"
"2022년 05월 17일","0.604","0.578","0.615","0.569","746.30K","8.68%"
"2022년 05월 16일","0.556","0.553","0.590","0.549","912.20K","-1.30%"
"2022년 05월 13일","0.563","0.523","0.586","0.523","1.15M","10.04%"
"2022년 05월 12일","0.512","0.500","0.550","0.480","1.18M","0.83%"
"2022년 05월 11일","0.508","0.533","0.547","0.500","951.09K","-7.23%"
"2022년 05월 10일","0.548","0.530","0.568","0.514","1.08M","4.29%"
"2022년 05월 09일","0.525","0.547","0.570","0.522","1.46M","-9.14%"
"2022년 05월 06일","0.578","0.590","0.610","0.555","1.42M","-2.43%"
"2022년 05월 05일","0.592","0.630","0.630","0.584","1.62M","-5.97%"
"2022년 05월 04일","0.630","0.610","0.633","0.581","1.27M","2.62%"
"2022년 05월 03일","0.614","0.640","0.641","0.597","1.84M","-0.74%"
"2022년 05월 02일","0.618","0.620","0.650","0.600","1.22M","-0.27%"
"2022년 04월 29일","0.620","0.666","0.668","0.620","808.54K","-3.28%"
