"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","64.02","62.88","64.19","62.75","16.00M","1.85%"
"2022년 05월 23일","62.86","61.65","63.10","61.59","19.01M","3.08%"
"2022년 05월 20일","60.98","60.49","61.24","59.66","29.13M","1.63%"
"2022년 05월 19일","60.00","60.96","60.96","59.66","31.49M","-1.96%"
"2022년 05월 18일","61.20","65.42","65.52","60.96","31.30M","-6.96%"
"2022년 05월 17일","65.78","66.10","66.10","65.01","21.16M","-0.27%"
"2022년 05월 16일","65.96","65.44","66.38","65.44","13.21M","0.37%"
"2022년 05월 13일","65.72","64.81","65.80","64.12","15.92M","1.88%"
"2022년 05월 12일","64.51","64.16","64.53","63.21","22.24M","0.31%"
"2022년 05월 11일","64.31","64.33","65.20","63.96","18.81M","0.47%"
"2022년 05월 10일","64.01","64.50","65.32","63.85","21.07M","-0.93%"
"2022년 05월 09일","64.61","64.47","65.36","64.04","20.06M","-0.20%"
"2022년 05월 06일","64.74","64.20","65.31","64.07","18.98M","0.36%"
"2022년 05월 05일","64.51","64.69","65.03","64.01","20.16M","-0.80%"
"2022년 05월 04일","65.03","63.00","65.12","62.94","19.67M","3.09%"
"2022년 05월 03일","63.08","63.73","63.92","62.67","21.07M","-0.57%"
"2022년 05월 02일","63.44","65.28","65.31","62.58","24.39M","-1.81%"
"2022년 04월 29일","64.61","65.87","66.03","64.49","19.90M","-2.39%"
"2022년 04월 28일","66.19","64.66","66.28","64.50","22.02M","0.96%"
"2022년 04월 27일","65.56","65.00","66.28","65.00","16.97M","0.78%"
"2022년 04월 26일","65.05","65.37","66.35","65.05","21.74M","-1.35%"
"2022년 04월 25일","65.94","67.00","67.20","64.78","24.45M","1.06%"
