"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","18.53","18.25","18.54","18.25","1.25M","2.32%"
"2022년 05월 26일","18.11","17.63","18.24","17.55","1.64M","3.07%"
"2022년 05월 25일","17.57","17.24","17.73","17.24","1.60M","1.74%"
"2022년 05월 24일","17.27","17.49","17.62","16.98","1.48M","-1.09%"
"2022년 05월 23일","17.46","17.48","17.50","17.03","959.21K","1.51%"
"2022년 05월 20일","17.20","17.44","17.44","16.56","1.51M","-0.17%"
"2022년 05월 19일","17.23","17.30","17.53","17.02","1.43M","-1.77%"
"2022년 05월 18일","17.54","18.31","18.43","17.44","1.19M","-5.09%"
"2022년 05월 17일","18.48","17.89","18.57","17.89","1.76M","5.48%"
"2022년 05월 16일","17.52","17.27","17.65","17.01","1.75M","1.51%"
"2022년 05월 13일","17.26","16.88","17.37","16.79","1.47M","2.80%"
"2022년 05월 12일","16.79","16.58","16.88","16.33","2.09M","-0.36%"
"2022년 05월 11일","16.85","17.34","17.64","16.77","1.55M","-2.99%"
"2022년 05월 10일","17.37","17.55","17.70","16.85","1.71M","0.75%"
"2022년 05월 09일","17.24","17.40","17.54","17.06","1.60M","-2.43%"
"2022년 05월 06일","17.67","17.73","17.91","17.43","1.25M","-0.62%"
"2022년 05월 05일","17.78","18.08","18.32","17.57","1.84M","-3.05%"
"2022년 05월 04일","18.34","17.75","18.34","17.60","1.34M","3.50%"
"2022년 05월 03일","17.72","17.63","17.82","17.39","1.43M","1.49%"
"2022년 05월 02일","17.46","17.43","17.70","17.03","1.78M","0.29%"
"2022년 04월 29일","17.41","17.51","17.94","17.36","1.74M","-0.68%"
