"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","72.70","70.74","72.74","70.39","2.00M","2.83%"
"2022년 05월 26일","70.70","70.80","71.03","70.27","2.62M","1.22%"
"2022년 05월 25일","69.85","68.86","70.42","68.50","1.87M","1.31%"
"2022년 05월 24일","68.95","68.86","69.12","67.34","2.28M","0.47%"
"2022년 05월 23일","68.63","68.05","69.18","67.29","1.97M","2.75%"
"2022년 05월 20일","66.79","67.69","68.25","65.59","4.07M","-0.96%"
"2022년 05월 19일","67.44","68.01","69.05","66.96","2.74M","-1.92%"
"2022년 05월 18일","68.76","70.51","70.95","68.55","2.26M","-3.13%"
"2022년 05월 17일","70.98","70.12","70.98","69.90","1.83M","2.48%"
"2022년 05월 16일","69.26","69.73","70.47","69.08","1.60M","-0.42%"
"2022년 05월 13일","69.55","69.53","70.22","68.94","2.22M","0.65%"
"2022년 05월 12일","69.10","69.86","70.47","68.35","2.23M","-1.00%"
"2022년 05월 11일","69.80","70.11","71.50","69.74","1.45M","-0.31%"
"2022년 05월 10일","70.02","71.19","71.93","69.27","1.87M","-1.10%"
"2022년 05월 09일","70.80","71.57","72.13","70.52","2.21M","-1.82%"
"2022년 05월 06일","72.11","71.96","72.54","71.22","1.58M","0.14%"
"2022년 05월 05일","72.01","72.48","73.30","71.29","1.65M","-1.71%"
"2022년 05월 04일","73.26","70.94","73.41","70.68","2.09M","3.66%"
"2022년 05월 03일","70.67","70.65","71.93","69.92","2.83M","0.81%"
"2022년 05월 02일","70.10","70.62","70.81","68.64","2.61M","0.24%"
