"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","137.59","139.09","140.70","132.61","137.43M","0.17%"
"2022년 05월 19일","137.35","139.88","141.66","136.60","136.10M","-2.46%"
"2022년 05월 18일","140.82","146.85","147.36","139.90","108.93M","-5.64%"
"2022년 05월 17일","149.24","148.86","149.77","146.68","76.17M","2.54%"
"2022년 05월 16일","145.54","145.55","147.52","144.18","85.57M","-1.07%"
"2022년 05월 13일","147.11","144.59","148.10","143.11","113.99M","3.19%"
"2022년 05월 12일","142.56","142.77","146.20","138.80","182.60M","-2.69%"
"2022년 05월 11일","146.50","153.50","155.45","145.81","142.69M","-5.18%"
"2022년 05월 10일","154.51","155.52","156.74","152.93","115.37M","1.61%"
"2022년 05월 09일","152.06","154.93","155.83","151.49","131.58M","-3.32%"
"2022년 05월 06일","157.28","156.01","159.44","154.18","116.12M","0.33%"
"2022년 05월 05일","156.77","163.85","164.08","154.95","130.53M","-5.57%"
"2022년 05월 04일","166.02","159.67","166.48","159.26","108.26M","4.10%"
"2022년 05월 03일","159.48","158.15","160.71","156.32","88.97M","0.96%"
"2022년 05월 02일","157.96","156.71","158.23","153.27","123.06M","0.20%"
"2022년 04월 29일","157.65","161.84","166.20","157.25","131.75M","-3.66%"
"2022년 04월 28일","163.64","159.25","164.51","158.93","130.22M","4.52%"
"2022년 04월 27일","156.57","155.91","159.79","155.38","88.06M","-0.15%"
"2022년 04월 26일","156.80","162.25","162.34","156.72","95.62M","-3.73%"
"2022년 04월 25일","162.88","161.12","163.17","158.46","96.05M","0.67%"
"2022년 04월 22일","161.79","166.46","167.87","161.50","84.88M","-2.78%"
