"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","125.71","125.00","126.43","123.01","396.60K","0.51%"
"2022년 05월 26일","125.07","124.56","125.60","121.93","88.43K","1.17%"
"2022년 05월 25일","123.62","121.34","124.33","120.88","75.81K","1.20%"
"2022년 05월 24일","122.16","122.39","124.06","119.99","89.11K","-1.26%"
"2022년 05월 23일","123.72","123.87","124.57","121.31","60.79K","1.00%"
"2022년 05월 20일","122.50","124.27","124.48","119.94","90.10K","0.34%"
"2022년 05월 19일","122.08","120.00","124.68","119.65","115.22K","0.81%"
"2022년 05월 18일","121.10","124.12","125.87","120.31","98.81K","-4.37%"
"2022년 05월 17일","126.63","128.66","128.87","124.96","107.70K","0.34%"
"2022년 05월 16일","126.20","127.01","128.82","125.36","88.61K","-1.45%"
"2022년 05월 13일","128.06","125.08","128.87","123.88","177.16K","3.36%"
"2022년 05월 12일","123.90","120.05","124.19","119.95","177.78K","2.74%"
"2022년 05월 11일","120.59","124.39","126.23","119.12","222.84K","0.24%"
"2022년 05월 10일","120.30","119.62","121.79","114.31","216.08K","2.83%"
"2022년 05월 09일","116.99","122.22","123.74","116.29","235.07K","-5.75%"
"2022년 05월 06일","124.13","126.08","127.53","122.49","116.48K","-2.64%"
"2022년 05월 05일","127.49","131.77","132.18","124.85","118.57K","-4.59%"
"2022년 05월 04일","133.62","130.08","134.29","127.07","108.86K","2.96%"
"2022년 05월 03일","129.78","130.78","131.53","128.39","97.15K","-0.93%"
"2022년 05월 02일","131.00","128.80","131.62","127.03","92.52K","1.79%"
"2022년 04월 29일","128.70","130.01","132.56","128.03","140.98K","-0.83%"
