"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","52.93","52.27","53.00","52.02","10.31M","1.55%"
"2022년 05월 23일","52.12","51.56","52.42","51.56","10.16M","2.02%"
"2022년 05월 20일","51.09","51.38","51.80","50.60","16.22M","0.00%"
"2022년 05월 19일","51.09","52.61","52.78","51.02","13.69M","-3.97%"
"2022년 05월 18일","53.20","54.16","54.19","53.02","9.88M","-1.92%"
"2022년 05월 17일","54.24","54.02","54.46","53.62","8.20M","0.93%"
"2022년 05월 16일","53.74","53.21","54.11","52.95","7.22M","1.32%"
"2022년 05월 13일","53.04","52.46","53.10","52.28","8.13M","1.67%"
"2022년 05월 12일","52.17","52.20","52.75","51.66","12.17M","0.93%"
"2022년 05월 11일","51.69","51.99","52.75","51.54","15.61M","0.23%"
"2022년 05월 10일","51.57","53.84","53.99","50.36","25.18M","-6.68%"
"2022년 05월 09일","55.26","56.50","57.03","55.12","16.93M","-2.32%"
"2022년 05월 06일","56.57","55.69","56.75","55.59","11.51M","1.11%"
"2022년 05월 05일","55.95","56.45","56.74","55.63","10.02M","-0.80%"
"2022년 05월 04일","56.40","55.71","56.41","55.30","7.91M","1.73%"
"2022년 05월 03일","55.44","55.44","55.97","54.80","8.34M","0.11%"
"2022년 05월 02일","55.38","56.09","56.36","54.47","10.03M","-0.34%"
"2022년 04월 29일","55.57","55.95","56.99","55.53","10.86M","0.67%"
"2022년 04월 28일","55.20","54.00","55.45","53.25","8.14M","0.51%"
"2022년 04월 27일","54.92","54.90","55.71","54.76","7.93M","0.07%"
"2022년 04월 26일","54.88","55.33","55.72","54.86","6.91M","-0.63%"
"2022년 04월 25일","55.23","55.19","55.47","54.42","10.92M","-0.54%"
