"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.7092","0.6700","0.7092","0.6211","47.74K","10.83%"
"2022년 05월 26일","0.6399","0.6201","0.6599","0.6150","8.78K","0.02%"
"2022년 05월 25일","0.6398","0.6400","0.6400","0.6001","13.38K","-0.03%"
"2022년 05월 24일","0.6400","0.6301","0.6464","0.5998","23.32K","-1.80%"
"2022년 05월 23일","0.6517","0.6400","0.6517","0.6300","5.77K","-0.20%"
"2022년 05월 20일","0.6530","0.6368","0.6860","0.6300","10.29K","2.02%"
"2022년 05월 19일","0.6401","0.6502","0.6502","0.6400","13.07K","-2.97%"
"2022년 05월 18일","0.6597","0.6500","0.6699","0.6400","12.04K","-0.74%"
"2022년 05월 17일","0.6646","0.6272","0.6696","0.6199","46.85K","6.66%"
"2022년 05월 16일","0.6231","0.6500","0.6500","0.6185","48.49K","-0.11%"
"2022년 05월 13일","0.6238","0.5600","0.6399","0.5600","28.82K","0.61%"
"2022년 05월 12일","0.6200","0.4256","0.6501","0.4256","75.68K","8.77%"
"2022년 05월 11일","0.5700","0.5700","0.5879","0.5509","23.58K","-1.72%"
"2022년 05월 10일","0.5800","0.6000","0.6000","0.5701","41.39K","-1.69%"
"2022년 05월 09일","0.5900","0.6099","0.6200","0.5900","36.49K","-4.99%"
"2022년 05월 06일","0.6210","0.6501","0.6504","0.6177","20.17K","-4.81%"
"2022년 05월 05일","0.6524","0.6500","0.6692","0.6500","22.73K","-1.11%"
"2022년 05월 04일","0.6597","0.6500","0.6694","0.6500","27.38K","1.49%"
"2022년 05월 03일","0.6500","0.6600","0.6696","0.6500","25.66K","-3.00%"
"2022년 05월 02일","0.6701","0.6607","0.6799","0.6500","40.42K","-2.28%"
"2022년 04월 29일","0.6857","0.6650","0.6857","0.6650","9.49K","1.80%"
