"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","75.49","74.83","75.88","73.23","3.07M","2.19%"
"2022년 05월 23일","73.87","73.99","74.78","73.13","2.45M","0.59%"
"2022년 05월 20일","73.44","73.31","74.36","71.45","3.02M","1.17%"
"2022년 05월 19일","72.59","71.26","73.49","71.21","1.78M","0.53%"
"2022년 05월 18일","72.21","74.41","74.87","71.99","1.89M","-4.31%"
"2022년 05월 17일","75.46","75.04","75.46","73.86","2.74M","1.51%"
"2022년 05월 16일","74.34","74.56","74.86","73.58","2.10M","-1.03%"
"2022년 05월 13일","75.11","73.50","75.49","73.50","2.60M","2.89%"
"2022년 05월 12일","73.00","72.52","74.30","71.26","2.48M","0.14%"
"2022년 05월 11일","72.90","72.71","73.98","72.34","3.21M","0.18%"
"2022년 05월 10일","72.77","73.87","74.80","71.47","2.77M","-0.74%"
"2022년 05월 09일","73.31","73.29","74.19","72.77","2.72M","-1.70%"
"2022년 05월 06일","74.58","74.23","74.87","72.77","2.47M","-0.13%"
"2022년 05월 05일","74.68","75.49","76.10","73.94","2.38M","-2.51%"
"2022년 05월 04일","76.60","73.94","76.83","73.26","2.69M","4.47%"
"2022년 05월 03일","73.32","72.92","73.63","72.47","2.30M","0.51%"
"2022년 05월 02일","72.95","73.00","74.04","71.33","2.63M","0.15%"
"2022년 04월 29일","72.84","75.58","75.92","72.57","2.81M","-4.25%"
"2022년 04월 28일","76.07","73.59","76.52","73.44","2.84M","3.40%"
"2022년 04월 27일","73.57","72.31","74.35","72.31","2.50M","1.66%"
"2022년 04월 26일","72.37","73.37","73.97","72.19","2.23M","-2.99%"
"2022년 04월 25일","74.60","75.28","76.03","73.06","4.04M","1.61%"
